Year,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,ProductDensity,EngagementScore,AgeTenureInteraction,BalancePerProduct,CreditCategory,AgeGroup,HighBalanceFlag,HighSalaryFlag,LoyalCustomer,SeniorCitizen,FinancialScore,Prediction,ChurnProbability,RiskScore,RiskCategory
2025,504,Germany,Male,56,9,104217.3,1,0,0,55857.48,1,1.865738201254313,0.1,0,504,52108.65,Poor,51-60,1,0,1,0,608.2173,1,0.9332767006932762,93.33,High
2025,778,France,Female,65,7,0.0,1,1,1,77867.23,0,0.0,0.125,2,455,0.0,Excellent,60+,0,0,1,1,778.0,0,0.2317706806287517,23.18,Low
2025,558,Germany,Male,39,10,144757.02,1,1,0,22878.16,1,6.327025118055033,0.0909090909090909,1,390,72378.51,Poor,31-40,1,0,1,0,702.75702,0,0.4132438710331647,41.32,Medium
2025,627,Spain,Male,44,6,0.0,1,1,1,114469.55,0,0.0,0.1428571428571428,2,264,0.0,Fair,41-50,0,1,1,0,627.0,0,0.2684596151974568,26.85,Low
2025,683,France,Male,43,8,0.0,1,1,0,96754.8,0,0.0,0.1111111111111111,1,344,0.0,Good,41-50,0,0,1,0,683.0,0,0.4588305625526466,45.88,Medium
2025,556,France,Female,43,6,0.0,3,0,0,125154.57,1,0.0,0.4285714285714285,0,258,0.0,Poor,41-50,0,1,1,0,556.0,1,0.8648228068847232,86.48,High
2025,583,France,Female,38,10,0.0,2,0,1,113597.64,0,0.0,0.1818181818181818,1,380,0.0,Fair,31-40,0,1,1,0,583.0,0,0.03713957255154529,3.71,Low
2025,705,France,Female,24,7,100169.51,1,1,0,121408.55,0,0.8250546188499998,0.125,1,168,50084.755,Good,18-30,1,1,1,0,805.16951,0,0.10175519293513846,10.18,Low
2025,637,France,Male,33,2,145731.83,1,0,1,109219.43,0,1.3342909380598482,0.3333333333333333,1,66,72865.915,Fair,31-40,1,1,0,0,782.73183,0,0.06206130799691824,6.21,Low
2025,697,Spain,Male,56,5,110802.03,1,1,1,50230.31,1,2.2058359616741035,0.1666666666666666,2,280,55401.015,Good,51-60,1,0,1,0,807.8020300000001,0,0.20896648119740205,20.9,Low
2025,555,Germany,Female,46,4,120392.99,1,1,0,177719.88,1,0.6774273793827714,0.2,1,184,60196.495,Poor,41-50,1,1,0,0,675.39299,1,0.8078889518276161,80.79,High
2025,594,Germany,Female,26,6,135067.52,2,0,0,131211.86,0,1.029377150989621,0.2857142857142857,0,156,45022.50666666666,Fair,18-30,1,1,1,0,729.0675200000001,0,0.07914505512110559,7.91,Low
2025,632,Spain,Male,31,3,136556.44,1,1,0,82152.83,1,1.662204184515804,0.25,1,93,68278.22,Fair,31-40,1,0,0,0,768.5564400000001,0,0.09622972204836767,9.62,Low
2025,551,France,Female,38,10,0.0,2,1,1,216.27,0,0.0,0.1818181818181818,2,380,0.0,Poor,31-40,0,0,1,0,551.0,0,0.04093030604273623,4.09,Low
2025,687,France,Female,35,3,99587.43,1,1,1,1713.1,1,58.09896155416837,0.25,2,105,49793.715,Good,31-40,1,0,0,0,786.58743,0,0.09398156475939323,9.4,Low
2025,672,France,Female,53,7,0.0,1,1,1,136910.18,0,0.0,0.125,2,371,0.0,Good,51-60,0,1,1,0,672.0,0,0.47084739930532404,47.08,Medium
2025,521,Spain,Female,34,7,70731.07,1,1,1,20243.97,1,3.493760178454204,0.125,2,238,35365.535,Poor,31-40,0,0,1,0,591.73107,0,0.0974218886194523,9.74,Low
2025,686,Germany,Male,35,2,109342.82,2,0,1,86043.27,0,1.2707739864606906,0.6666666666666666,1,70,36447.60666666667,Good,31-40,1,0,0,0,795.34282,0,0.07732349065186406,7.73,Low
2025,639,Spain,Male,28,8,0.0,2,1,0,126561.07,0,0.0,0.2222222222222222,1,224,0.0,Fair,18-30,0,1,1,0,639.0,0,0.021068975303766002,2.11,Low
2025,850,France,Male,66,4,0.0,2,0,1,64350.8,0,0.0,0.4,1,264,0.0,Excellent,60+,0,0,0,1,850.0,0,0.03320582228997559,3.32,Low
2025,465,France,Male,25,2,78247.31,2,1,1,10472.31,0,7.471115626291975,0.6666666666666666,2,50,26082.436666666665,Poor,18-30,0,0,0,0,543.24731,0,0.032676764496985235,3.27,Low
2025,817,France,Female,55,10,117561.49,1,1,0,95941.55,1,1.2253321388685208,0.0909090909090909,1,550,58780.745,Excellent,51-60,1,0,1,0,934.56149,1,0.8281335219855398,82.81,High
2025,578,France,Male,23,10,88980.32,1,1,1,125222.36,0,0.7105728515829635,0.0909090909090909,2,230,44490.16,Poor,18-30,0,1,1,0,666.98032,0,0.05898999817411045,5.9,Low
2025,611,Spain,Male,34,4,0.0,2,1,0,170950.58,0,0.0,0.4,1,136,0.0,Fair,31-40,0,1,0,0,611.0,0,0.020674230982154325,2.07,Low
2025,616,Germany,Female,41,1,103560.57,1,1,0,236.45,1,436.136323436513,0.5,1,41,51780.285,Fair,41-50,1,0,0,0,719.56057,1,0.5782365945464203,57.82,Medium
2025,517,France,Male,37,5,113308.84,1,0,1,31517.16,0,3.5950334664206287,0.1666666666666666,1,185,56654.42,Poor,31-40,1,0,1,0,630.30884,0,0.09294713579233631,9.29,Low
2025,637,Spain,Female,40,6,0.0,2,1,1,181610.6,0,0.0,0.2857142857142857,2,240,0.0,Fair,31-40,0,1,1,0,637.0,0,0.04520830610880365,4.52,Low
2025,806,France,Female,32,3,63763.49,1,1,0,156593.09,0,0.4071896327632799,0.25,1,96,31881.745,Excellent,31-40,0,1,0,0,869.76349,0,0.17372751983046977,17.37,Low
2025,633,France,Female,29,7,169988.35,1,1,0,4272.0,0,39.781968172244326,0.125,1,203,84994.175,Fair,18-30,1,0,1,0,802.98835,0,0.1464800284407959,14.65,Low
2025,624,Germany,Female,35,0,180303.24,2,1,0,163587.9,0,1.1021728246843154,2.0,1,0,60101.08,Fair,31-40,1,1,0,0,804.30324,0,0.1245431318559507,12.45,Low
2025,691,France,Male,52,3,0.0,1,1,0,175843.68,1,0.0,0.25,1,156,0.0,Good,51-60,0,1,0,0,691.0,1,0.7921766033171839,79.22,High
2025,819,Germany,Female,49,1,120656.86,4,0,0,166164.3,1,0.7261254907011272,2.0,0,49,24131.372,Excellent,41-50,1,1,0,0,939.65686,1,0.9735021861439248,97.35,High
2025,568,Germany,Female,31,1,61592.14,2,1,1,61796.64,0,0.9966746302933251,1.0,2,31,20530.713333333333,Poor,31-40,0,0,0,0,629.59214,0,0.04477733460136769,4.48,Low
2025,806,France,Male,48,4,164701.68,1,1,1,21439.49,0,7.681805779625371,0.2,2,192,82350.84,Excellent,41-50,1,0,0,0,970.70168,0,0.3379147389751089,33.79,Medium
2025,726,Spain,Female,26,1,80780.16,1,1,1,19225.85,0,4.2014245703274335,0.5,2,26,40390.08,Good,18-30,0,0,0,0,806.78016,0,0.09451956708947208,9.45,Low
2025,552,France,Male,36,8,0.0,2,0,0,132547.02,0,0.0,0.2222222222222222,0,288,0.0,Poor,31-40,0,1,1,0,552.0,0,0.0246650761642302,2.47,Low
2025,755,Germany,Female,30,6,154221.37,2,0,1,62688.55,0,2.460080986384493,0.2857142857142857,1,180,51407.12333333333,Excellent,18-30,1,0,1,0,909.22137,0,0.06481487685846808,6.48,Low
2025,634,France,Male,26,8,0.0,1,1,0,21760.96,0,0.0,0.1111111111111111,1,208,0.0,Fair,18-30,0,0,1,0,634.0,0,0.15632980308992148,15.63,Low
2025,756,France,Female,26,5,101641.14,2,0,1,154460.68,0,0.65803466594433,0.3333333333333333,1,130,33880.38,Excellent,18-30,1,1,1,0,857.64114,0,0.05539192551275661,5.54,Low
2025,776,France,Male,37,2,0.0,1,0,1,8065.0,0,0.0,0.3333333333333333,1,74,0.0,Excellent,31-40,0,0,0,0,776.0,0,0.16005412156454366,16.01,Low
2025,649,France,Female,45,5,92786.66,1,1,0,173365.9,1,0.5352040095312312,0.1666666666666666,1,225,46393.33,Fair,41-50,0,1,1,0,741.78666,1,0.6027803977947116,60.28,Medium
2025,595,Germany,Male,32,8,131081.66,2,1,1,69428.79,0,1.8879743118911927,0.2222222222222222,2,256,43693.886666666665,Fair,31-40,1,0,1,0,726.08166,0,0.052706918185686444,5.27,Low
2025,646,France,Male,30,5,98014.74,1,1,1,12757.14,0,7.682525822729646,0.1666666666666666,2,150,49007.37,Fair,18-30,1,0,1,0,744.01474,0,0.05076584503950055,5.08,Low
2025,592,Spain,Male,38,8,0.0,2,1,0,180426.2,0,0.0,0.2222222222222222,1,304,0.0,Fair,31-40,0,1,1,0,592.0,0,0.03170713898699587,3.17,Low
2025,574,France,Male,26,8,97460.1,1,1,1,43093.67,0,2.261534895150607,0.1111111111111111,2,208,48730.05,Poor,18-30,1,0,1,0,671.4601,0,0.049166489360444564,4.92,Low
2025,850,France,Male,36,1,104077.19,2,0,1,68594.0,0,1.5172707923318027,1.0,1,36,34692.39666666667,Excellent,31-40,1,0,0,0,954.07719,0,0.03420834749559254,3.42,Low
2025,850,Spain,Female,29,1,0.0,2,1,1,197996.65,0,0.0,1.0,2,29,0.0,Excellent,18-30,0,1,0,0,850.0,0,0.017357376443864894,1.74,Low
2025,475,France,Female,46,10,0.0,2,0,0,122953.0,1,0.0,0.1818181818181818,0,460,0.0,Poor,41-50,0,1,1,0,475.0,0,0.20229548961433708,20.23,Low
2025,642,France,Female,39,4,0.0,1,1,1,76821.24,0,0.0,0.2,2,156,0.0,Fair,31-40,0,0,0,0,642.0,0,0.21425556731037435,21.43,Low
2025,710,Spain,Female,51,4,93656.95,1,0,1,141400.51,1,0.6623475944493096,0.2,1,204,46828.475,Good,51-60,0,1,0,0,803.65695,0,0.48528223740173415,48.53,Medium
2025,596,Spain,Male,30,6,121345.88,4,1,0,41921.75,1,2.894511452612245,0.5714285714285714,1,180,24269.176,Fair,18-30,1,0,1,0,717.34588,1,0.9223221309209217,92.23,High
2025,609,France,Female,39,8,141675.23,1,0,1,175664.25,0,0.8065068646189273,0.1111111111111111,1,312,70837.615,Fair,31-40,1,1,1,0,750.67523,0,0.1700497357557501,17.0,Low
2025,797,Spain,Female,31,8,0.0,2,1,0,117916.63,0,0.0,0.2222222222222222,1,248,0.0,Excellent,31-40,0,1,1,0,797.0,0,0.0269030266328803,2.69,Low
2025,504,Germany,Female,43,7,102365.49,1,1,0,194690.77,1,0.5257823173521922,0.125,1,301,51182.745,Poor,41-50,1,1,1,0,606.36549,1,0.7636816072915426,76.37,High
2025,735,Spain,Male,50,9,0.0,1,0,0,166677.35,1,0.0,0.1,0,450,0.0,Good,41-50,0,1,1,0,735.0,1,0.6589107170442272,65.89,Medium
2025,680,Spain,Female,30,3,0.0,1,1,0,160131.58,0,0.0,0.25,1,90,0.0,Good,18-30,0,1,0,0,680.0,0,0.23547198576880496,23.55,Low
2025,449,France,Male,52,6,0.0,2,0,1,123622.0,0,0.0,0.2857142857142857,1,312,0.0,Poor,51-60,0,1,1,0,449.0,0,0.11117213357680429,11.12,Low
2025,685,Germany,Male,57,7,101868.51,1,0,1,113483.96,0,0.8976388589289717,0.125,1,399,50934.255,Good,51-60,1,1,1,0,786.86851,1,0.5269387637306449,52.69,Medium
2025,569,Spain,Male,38,8,0.0,2,0,0,79618.79,0,0.0,0.2222222222222222,0,304,0.0,Poor,31-40,0,0,1,0,569.0,0,0.029919177594400295,2.99,Low
2025,631,France,Male,35,9,112392.45,2,1,0,24472.23,0,4.59246490961757,0.2,1,315,37464.15,Fair,31-40,1,0,1,0,743.39245,0,0.05551856911864862,5.55,Low
2025,595,Germany,Female,25,7,106570.34,2,0,1,177025.79,0,0.6020011999313776,0.25,1,175,35523.44666666666,Fair,18-30,1,1,1,0,701.57034,0,0.08011719508478447,8.01,Low
2025,461,France,Female,28,8,0.0,1,1,1,103349.74,0,0.0,0.1111111111111111,2,224,0.0,Poor,18-30,0,1,1,0,461.0,0,0.1298636007540262,12.99,Low
2025,630,France,Male,50,1,81947.76,1,0,1,63606.22,1,1.288340537442133,0.5,1,50,40973.88,Fair,41-50,0,0,0,0,711.94776,0,0.3138082804242489,31.38,Medium
2025,661,France,Female,31,7,144162.3,2,1,1,14490.79,0,9.947860133220257,0.25,2,217,48054.1,Fair,31-40,1,0,1,0,805.1623,0,0.03702132353442005,3.7,Low
2025,796,Germany,Male,39,5,86350.87,2,0,0,105080.53,0,0.8217511678788841,0.3333333333333333,0,195,28783.623333333333,Excellent,31-40,0,1,1,0,882.35087,0,0.065133476727717,6.51,Low
2025,710,France,Male,47,5,158623.14,1,0,0,83499.89,1,1.8996580755007524,0.1666666666666666,0,235,79311.57,Good,41-50,1,0,1,0,868.62314,0,0.4545675646409893,45.46,Medium
2025,741,France,Male,32,8,0.0,2,1,0,143598.7,0,0.0,0.2222222222222222,1,256,0.0,Excellent,31-40,0,1,1,0,741.0,0,0.01931728774925977,1.93,Low
2025,606,Germany,Male,48,4,132403.56,1,0,0,36091.91,1,3.668409114144578,0.2,0,192,66201.78,Fair,41-50,1,0,0,0,738.40356,1,0.7868772896762074,78.69,High
2025,747,France,Male,27,10,0.0,2,0,0,13007.89,0,0.0,0.1818181818181818,0,270,0.0,Excellent,18-30,0,0,1,0,747.0,0,0.01988648452876718,1.99,Low
2025,549,Germany,Female,43,3,134985.66,1,1,0,6101.41,0,22.120057485485244,0.25,1,129,67492.83,Poor,41-50,1,0,0,0,683.98566,1,0.6708529502685091,67.09,Medium
2025,576,France,Male,36,6,0.0,2,1,1,48314.0,0,0.0,0.2857142857142857,2,216,0.0,Poor,31-40,0,0,1,0,576.0,0,0.018863182849670514,1.89,Low
2025,528,France,Male,37,6,103772.45,1,1,0,197111.99,0,0.5264617517090071,0.1428571428571428,1,222,51886.225,Poor,31-40,1,1,1,0,631.7724499999999,0,0.15268272069164265,15.27,Low
2025,535,France,Male,33,2,133040.32,1,1,1,110299.78,0,1.2061593762074938,0.3333333333333333,2,66,66520.16,Poor,31-40,1,1,0,0,668.0403200000001,0,0.05785968263889527,5.79,Low
2025,575,Spain,Female,37,0,0.0,2,0,0,30114.32,0,0.0,2.0,0,0,0.0,Poor,31-40,0,0,0,0,575.0,0,0.050979776755307744,5.1,Low
2025,656,France,Male,39,10,0.0,2,1,1,98894.64,0,0.0,0.1818181818181818,2,390,0.0,Fair,31-40,0,0,1,0,656.0,0,0.0222268766664972,2.22,Low
2025,440,France,Male,42,2,0.0,2,1,0,49826.68,0,0.0,0.6666666666666666,1,84,0.0,Poor,41-50,0,0,0,0,440.0,0,0.04031011050521814,4.03,Low
2025,539,Spain,Male,38,8,71460.67,2,1,1,10074.05,0,7.092835271288976,0.2222222222222222,2,304,23820.22333333333,Poor,31-40,0,0,1,0,610.4606699999999,0,0.04532370150936552,4.53,Low
2025,850,Spain,Male,39,6,133214.13,1,0,1,20769.88,0,6.413504386910906,0.1428571428571428,1,234,66607.065,Excellent,31-40,1,0,1,0,983.21413,0,0.09502148459703137,9.5,Low
2025,646,France,Female,37,7,96558.66,1,0,0,163427.18,0,0.590832376643979,0.125,0,259,48279.33,Fair,31-40,0,1,1,0,742.55866,0,0.1737837083075797,17.38,Low
2025,744,France,Male,54,6,93806.31,2,0,1,140068.77,0,0.6697113160105853,0.2857142857142857,1,324,31268.77,Excellent,51-60,0,1,1,0,837.8063099999999,0,0.18563669003046546,18.56,Low
2025,710,Spain,Female,36,8,0.0,2,0,0,83206.19,0,0.0,0.2222222222222222,0,288,0.0,Good,31-40,0,0,1,0,710.0,0,0.03599117958842682,3.6,Low
2025,544,France,Female,64,3,124043.8,1,1,1,111402.97,1,1.1134594215987097,0.25,2,192,62021.9,Poor,60+,1,1,0,1,668.0438,0,0.15640571807726622,15.64,Low
2025,723,Germany,Male,52,5,131694.97,1,0,1,92873.5,1,1.4179884683093853,0.1666666666666666,1,260,65847.485,Good,51-60,1,0,1,0,854.69497,1,0.5671951820692749,56.72,Medium
2025,507,Spain,Female,29,6,0.0,2,0,1,94780.9,0,0.0,0.2857142857142857,1,174,0.0,Poor,18-30,0,0,1,0,507.0,0,0.024104232041552733,2.41,Low
2025,787,France,Female,35,1,106266.8,1,1,1,16607.15,0,6.398473038839365,0.5,2,35,53133.4,Excellent,31-40,1,0,0,0,893.2668,0,0.10952549531653683,10.95,Low
2025,598,Spain,Male,41,8,0.0,2,1,1,161954.43,0,0.0,0.2222222222222222,2,328,0.0,Fair,41-50,0,1,1,0,598.0,0,0.024836928857678117,2.48,Low
2025,796,France,Male,51,6,0.0,2,0,1,194733.28,0,0.0,0.2857142857142857,1,306,0.0,Excellent,51-60,0,1,1,0,796.0,0,0.10435462671513107,10.44,Low
2025,569,Spain,Female,41,4,139840.36,1,1,1,163524.7,0,0.8551583023341284,0.2,2,164,69920.18,Poor,41-50,1,1,0,0,708.8403599999999,0,0.16182014053614102,16.18,Low
2025,711,France,Male,34,8,0.0,2,0,0,48260.19,0,0.0,0.2222222222222222,0,272,0.0,Good,31-40,0,0,1,0,711.0,0,0.01988648452876718,1.99,Low
2025,661,Germany,Male,35,8,124098.54,1,1,0,86678.48,0,1.4316945602350175,0.1111111111111111,1,280,62049.27,Fair,31-40,1,0,1,0,785.09854,0,0.2772799714628762,27.73,Low
2025,415,France,Male,32,5,145807.59,1,1,1,3064.65,0,47.56172100533329,0.1666666666666666,2,160,72903.795,Poor,31-40,1,0,1,0,560.80759,0,0.06498040608247899,6.5,Low
2025,578,Spain,Male,23,8,0.0,2,1,0,112124.98,0,0.0,0.2222222222222222,1,184,0.0,Poor,18-30,0,1,1,0,578.0,0,0.021368727920787933,2.14,Low
2025,611,France,Female,26,2,107508.93,2,1,1,120801.65,0,0.889955063071878,0.6666666666666666,2,52,35836.31,Fair,18-30,1,1,0,0,718.50893,0,0.053443286541654686,5.34,Low
2025,600,France,Female,28,6,0.0,2,0,1,52193.23,0,0.0,0.2857142857142857,1,168,0.0,Fair,18-30,0,0,1,0,600.0,0,0.022280219211349175,2.23,Low
2025,661,Germany,Female,32,1,145980.23,1,0,1,56636.28,0,2.577458345457268,0.5,1,32,72990.115,Fair,31-40,1,0,0,0,806.98023,0,0.15383404722353888,15.38,Low
2025,850,France,Female,37,3,212778.2,1,0,1,69372.88,0,3.067122669223633,0.25,1,111,106389.1,Excellent,31-40,1,0,0,0,1062.7782,0,0.20890558827953828,20.89,Low
2025,573,Germany,Female,47,4,152522.47,1,0,1,164038.07,1,0.9297935546696284,0.2,1,188,76261.235,Poor,41-50,1,1,0,0,725.52247,1,0.5825318473862974,58.25,Medium
2025,764,Spain,Female,33,9,168964.77,1,0,1,118982.51,0,1.4200687977686992,0.1,1,297,84482.385,Excellent,31-40,1,1,1,0,932.96477,0,0.08497895961836614,8.5,Low
2025,838,France,Female,34,8,0.0,2,1,0,27472.07,0,0.0,0.2222222222222222,1,272,0.0,Excellent,31-40,0,0,1,0,838.0,0,0.027483524381639212,2.75,Low
2025,821,France,Female,28,8,0.0,1,1,1,36754.13,0,0.0,0.1111111111111111,2,224,0.0,Excellent,18-30,0,0,1,0,821.0,0,0.13736702868301556,13.74,Low
2025,607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0,2.1170161336189737,0.2,2,144,49133.15,Fair,31-40,1,0,0,0,705.2663,0,0.09310045215212598,9.31,Low
2025,558,France,Male,38,8,113000.92,1,1,1,152872.39,0,0.7391797879277746,0.1111111111111111,2,304,56500.46,Poor,31-40,1,1,1,0,671.00092,0,0.07150481114374008,7.15,Low
2025,530,Germany,Male,23,1,137060.88,2,1,1,165227.23,0,0.8295245915301519,1.0,2,23,45686.96,Poor,18-30,1,1,0,0,667.06088,0,0.04208857407818873,4.21,Low
2025,654,Germany,Male,37,5,112146.12,1,1,0,75927.35,0,1.4769993026320207,0.1666666666666666,1,185,56073.06,Fair,31-40,1,0,1,0,766.14612,0,0.3372189664528741,33.72,Medium
2025,530,France,Female,33,4,129307.32,1,1,1,172930.28,0,0.7477381766907641,0.2,2,132,64653.66,Poor,31-40,1,1,0,0,659.30732,0,0.08938133252332899,8.94,Low
2025,656,Spain,Male,69,6,163975.09,1,1,1,36108.5,0,4.541051246901785,0.1428571428571428,2,414,81987.545,Fair,60+,1,0,1,1,819.97509,0,0.04710617941043387,4.71,Low
2025,520,Spain,Male,43,7,0.0,2,1,1,36202.74,0,0.0,0.25,2,301,0.0,Poor,41-50,0,0,1,0,520.0,0,0.041241105587256674,4.12,Low
2025,602,Germany,Female,42,6,158414.85,1,1,1,131886.46,0,1.2011365599125194,0.1428571428571428,2,252,79207.425,Fair,41-50,1,1,1,0,760.41485,0,0.27245541774027054,27.25,Low
2025,701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0,0.6871436017426535,0.5,2,48,46036.34,Good,41-50,0,1,0,0,793.07268,1,0.6196853664807132,61.97,Medium
2025,653,Spain,Female,30,2,88243.29,2,1,1,96658.26,0,0.912931570136167,0.6666666666666666,2,60,29414.43,Fair,18-30,0,0,0,0,741.24329,0,0.050607506383536796,5.06,Low
2025,668,Spain,Male,25,8,0.0,2,1,1,135112.09,0,0.0,0.2222222222222222,2,200,0.0,Fair,18-30,0,1,1,0,668.0,0,0.015540886223901632,1.55,Low
2025,652,France,Male,48,4,59486.31,1,1,0,163944.18,1,0.3628426892452709,0.2,1,192,29743.155,Fair,41-50,0,1,0,0,711.48631,1,0.5850232615090003,58.5,Medium
2025,639,Spain,Female,54,2,0.0,2,1,1,53843.71,0,0.0,0.6666666666666666,2,108,0.0,Fair,51-60,0,0,0,0,639.0,0,0.13023395665760604,13.02,Low
2025,730,Spain,Female,52,7,0.0,2,0,1,122398.84,0,0.0,0.25,1,364,0.0,Good,51-60,0,1,1,0,730.0,0,0.15696545149003943,15.7,Low
2025,780,France,Male,34,1,0.0,1,1,1,64804.04,0,0.0,0.5,2,34,0.0,Excellent,31-40,0,0,0,0,780.0,0,0.08767857380235668,8.77,Low
2025,592,France,Female,38,8,119278.01,2,0,1,19370.73,0,6.157323584419151,0.2222222222222222,1,304,39759.33666666666,Fair,31-40,1,0,1,0,711.27801,0,0.07178705060371889,7.18,Low
2025,628,France,Male,34,4,158741.43,2,1,1,126192.54,0,1.2579204133587187,0.4,2,136,52913.81,Fair,31-40,1,1,0,0,786.74143,0,0.029933058285825785,2.99,Low
2025,658,France,Female,40,7,140596.95,1,0,1,135459.02,1,1.0379221116311663,0.125,1,280,70298.475,Fair,31-40,1,1,1,0,798.59695,0,0.1719023200065354,17.19,Low
2025,850,Spain,Female,29,10,0.0,2,1,1,94815.04,0,0.0,0.1818181818181818,2,290,0.0,Excellent,18-30,0,0,1,0,850.0,0,0.015517283892703982,1.55,Low
2025,515,Germany,Male,37,2,90432.92,1,1,1,188366.04,1,0.480088873297579,0.3333333333333333,2,74,45216.46,Poor,31-40,0,1,0,0,605.43292,0,0.23255515172843605,23.26,Low
2025,571,France,Female,35,1,104783.81,2,0,1,178512.52,0,0.5869796864685656,1.0,1,35,34927.93666666667,Poor,31-40,1,1,0,0,675.78381,0,0.08117287352599371,8.12,Low
2025,760,Germany,Male,42,0,77992.97,2,1,1,97906.38,0,0.7965995004666655,2.0,2,0,25997.656666666662,Excellent,41-50,0,0,0,0,837.99297,0,0.07504630057074435,7.5,Low
2025,720,Germany,Female,43,10,110822.9,1,0,0,72861.94,0,1.5209776053505388,0.0909090909090909,0,430,55411.45,Good,41-50,1,0,1,0,830.8229,1,0.7049109733795752,70.49,High
2025,632,Germany,Male,42,4,119624.6,2,1,1,195978.86,0,0.6103923127611175,0.4,2,168,39874.86666666667,Fair,41-50,1,1,0,0,751.6246,0,0.11004869721755586,11.0,Low
2025,694,Germany,Male,31,6,109052.59,2,1,1,19448.93,1,5.606837145429315,0.2857142857142857,2,186,36350.863333333335,Good,31-40,1,0,1,0,803.05259,0,0.05829882145968132,5.83,Low
2025,559,Spain,Female,40,5,139129.44,1,0,1,32635.54,0,4.262996016121807,0.1666666666666666,1,200,69564.72,Poor,31-40,1,0,1,0,698.1294399999999,0,0.17429219753180691,17.43,Low
2025,773,Germany,Female,42,8,152324.66,2,1,0,171733.22,0,0.8869790773207576,0.2222222222222222,1,336,50774.886666666665,Excellent,41-50,1,1,1,0,925.32466,0,0.11869231378927522,11.87,Low
2025,581,France,Male,38,1,0.0,2,1,0,46176.22,0,0.0,1.0,1,38,0.0,Fair,31-40,0,0,0,0,581.0,0,0.030218377753425413,3.02,Low
2025,524,Germany,Female,37,9,127480.58,2,1,0,179634.69,0,0.709661760421885,0.2,1,333,42493.526666666665,Poor,31-40,1,1,1,0,651.48058,0,0.16987651404479842,16.99,Low
2025,713,France,Male,53,6,115029.4,1,0,0,191521.32,1,0.6006057153025297,0.1428571428571428,0,318,57514.7,Good,51-60,1,1,1,0,828.0294,1,0.7093901974499244,70.94,High
2025,676,France,Male,40,8,114005.78,1,1,1,67998.45,0,1.676569148721056,0.1111111111111111,2,320,57002.89,Good,31-40,1,0,1,0,790.00578,0,0.09200408835740953,9.2,Low
2025,651,Germany,Female,42,1,116646.76,1,1,0,44731.8,1,2.607633772086701,0.5,1,42,58323.38,Fair,41-50,1,0,0,0,767.64676,1,0.6119651835933155,61.2,Medium
2025,717,Spain,Female,49,1,110864.38,2,1,1,124532.9,1,0.8902345465772774,1.0,2,49,36954.793333333335,Good,41-50,1,1,0,0,827.86438,0,0.2667800274583623,26.68,Low
2025,594,France,Male,23,5,156267.59,1,1,0,160968.44,0,0.970790418355186,0.1666666666666666,1,115,78133.795,Fair,18-30,1,1,1,0,750.2675899999999,0,0.08452989271750096,8.45,Low
2025,716,France,Female,44,3,109528.28,1,1,0,27341.63,1,4.00576974490018,0.25,1,132,54764.14,Good,41-50,1,0,0,0,825.52828,0,0.3802749018894397,38.03,Medium
2025,668,France,Female,35,6,102482.76,1,1,1,53994.64,0,1.89798213337225,0.1428571428571428,2,210,51241.38,Fair,31-40,1,0,1,0,770.48276,0,0.08392904468452463,8.39,Low
2025,678,Germany,Male,23,10,115563.71,1,1,1,91633.53,0,1.2611371499368198,0.0909090909090909,2,230,57781.855,Good,18-30,1,0,1,0,793.56371,0,0.14967405792493266,14.97,Low
2025,545,France,Male,23,2,0.0,2,1,0,189613.12,0,0.0,0.6666666666666666,1,46,0.0,Poor,18-30,0,1,0,0,545.0,0,0.02220176402172304,2.22,Low
2025,613,France,Female,40,9,95624.36,2,1,1,60706.33,0,1.5751699177018657,0.2,2,360,31874.786666666667,Fair,31-40,0,0,1,0,708.62436,0,0.07443088359164345,7.44,Low
2025,687,Spain,Female,21,8,0.0,2,1,1,154767.34,0,0.0,0.2222222222222222,2,168,0.0,Good,18-30,0,1,1,0,687.0,0,0.024147016289716577,2.41,Low
2025,715,France,Male,28,7,160376.61,1,0,0,196853.11,0,0.8146977982832058,0.125,0,196,80188.305,Good,18-30,1,1,1,0,875.37661,0,0.09196219703470417,9.2,Low
2025,618,Germany,Male,41,8,37702.79,1,1,1,195775.48,0,0.1925807941791577,0.1111111111111111,2,328,18851.395,Fair,41-50,0,1,1,0,655.70279,0,0.3108978460084444,31.09,Medium
2025,721,France,Female,35,6,118273.83,1,0,1,3086.89,0,38.30247515293615,0.1428571428571428,1,210,59136.915,Good,31-40,1,0,1,0,839.27383,0,0.10450605147589578,10.45,Low
2025,445,Germany,Female,34,7,131082.17,2,1,1,70618.0,0,1.856188419547148,0.25,2,238,43694.05666666667,Poor,31-40,1,0,1,0,576.08217,0,0.06341835986320167,6.34,Low
2025,690,France,Male,38,1,94456.0,2,0,1,55034.02,0,1.7162890101611663,1.0,1,38,31485.33333333333,Good,31-40,0,0,0,0,784.456,0,0.049822729074401585,4.98,Low
2025,709,France,Female,43,8,0.0,2,0,0,168035.62,1,0.0,0.2222222222222222,0,344,0.0,Good,41-50,0,1,1,0,709.0,0,0.11883552558603828,11.88,Low
