Customer_ID,Actual_Churn,Predicted_Churn,Churn_Probability,Risk_Level
2210,0,0,0.021068975303766002,Low Risk
2211,0,1,0.8310258256807111,High Risk
2212,0,0,0.1450151511266887,Low Risk
2213,0,0,0.08131469585997955,Low Risk
2214,1,0,0.14714066091100564,Low Risk
2215,0,0,0.032804868290558675,Low Risk
2216,0,0,0.017882347619117105,Low Risk
2217,0,1,0.572452558445747,Medium Risk
2218,0,0,0.10287760373005456,Low Risk
2219,0,0,0.06891191994181114,Low Risk
2220,0,0,0.06835982768568147,Low Risk
2221,0,1,0.8645593267632204,High Risk
2222,1,0,0.334980488077949,Medium Risk
2223,0,0,0.04875028854278393,Low Risk
2224,0,0,0.01437052622657497,Low Risk
2225,0,1,0.7455249386923511,High Risk
2226,0,0,0.10215398187934382,Low Risk
2227,0,0,0.13688746185720466,Low Risk
2228,0,0,0.1607820545798245,Low Risk
2229,0,0,0.03909594259227239,Low Risk
2230,0,0,0.12773063804375373,Low Risk
2231,0,0,0.024195900801781817,Low Risk
2232,0,0,0.15639802421553362,Low Risk
2233,0,0,0.02410108252805746,Low Risk
2234,0,0,0.12915513050554853,Low Risk
2235,1,0,0.02708736049130911,Low Risk
2236,1,1,0.8057222924814331,High Risk
2237,1,1,0.5455518312766595,Medium Risk
2238,1,1,0.9116559629261516,High Risk
2239,0,0,0.01883110468970976,Low Risk
2240,1,0,0.17574831440875305,Low Risk
2241,0,0,0.3623944798889749,Medium Risk
2242,1,0,0.13915837072727344,Low Risk
2243,0,0,0.07508291159532617,Low Risk
2244,1,0,0.11374983639604298,Low Risk
2245,0,0,0.04550995826799734,Low Risk
2246,1,0,0.4830740767565181,Medium Risk
2247,0,0,0.04607560399453634,Low Risk
2248,0,0,0.42205951216678084,Medium Risk
2249,0,0,0.08751956986041481,Low Risk
2250,0,0,0.017510240275071608,Low Risk
2251,0,0,0.016232431228282333,Low Risk
2252,0,0,0.12736106940441388,Low Risk
2253,0,0,0.18815590716111993,Low Risk
2254,0,0,0.2535184179192773,Low Risk
2255,0,0,0.07089653757602325,Low Risk
2256,0,0,0.04705576149479829,Low Risk
2257,0,0,0.060018101373134534,Low Risk
2258,0,0,0.03129618198502362,Low Risk
2259,0,0,0.09943861062962199,Low Risk
2260,0,0,0.12094436487183077,Low Risk
2261,0,0,0.08074253736210578,Low Risk
2262,0,0,0.4051757385136762,Medium Risk
2263,1,0,0.3157210211002233,Medium Risk
2264,0,0,0.27712809494691404,Low Risk
2265,0,0,0.14253416897864923,Low Risk
2266,0,0,0.03274788988086421,Low Risk
2267,1,0,0.1732126852902341,Low Risk
2268,0,0,0.061042284863915566,Low Risk
2269,1,1,0.841349535893304,High Risk
2270,0,0,0.021865972999431178,Low Risk
2271,1,0,0.08647174419260877,Low Risk
2272,0,0,0.058418688251710704,Low Risk
2273,1,1,0.6272132288711217,Medium Risk
2274,0,0,0.0850306920165452,Low Risk
2275,1,1,0.9716024946061852,High Risk
2276,0,0,0.14706367829571826,Low Risk
2277,1,1,0.787944258896724,High Risk
2278,0,0,0.10020542399291066,Low Risk
2279,0,0,0.0959973776908379,Low Risk
2280,0,0,0.021068975303766002,Low Risk
2281,0,0,0.017288955349411498,Low Risk
2282,0,1,0.5003351606086059,Medium Risk
2283,0,0,0.1143640894919757,Low Risk
2284,0,0,0.19894103202605884,Low Risk
2285,0,0,0.2148313431798386,Low Risk
2286,1,1,0.962031595796357,High Risk
2287,0,0,0.15292818030332395,Low Risk
2288,0,0,0.20135671860143503,Low Risk
2289,0,0,0.11574249663136146,Low Risk
2290,1,0,0.09571693154813733,Low Risk
2291,0,0,0.1784496587436742,Low Risk
2292,0,0,0.04484631871033047,Low Risk
2293,0,0,0.014975641999165845,Low Risk
2294,1,1,0.6136620910751256,Medium Risk
2295,0,0,0.0873782051886876,Low Risk
2296,1,0,0.20588964643472987,Low Risk
2297,1,1,0.5904191481826062,Medium Risk
2298,0,0,0.11348938099246549,Low Risk
2299,0,0,0.13101777463964367,Low Risk
2300,0,0,0.17043615815070792,Low Risk
2301,0,1,0.5115616698336082,Medium Risk
2302,0,0,0.07938526517987864,Low Risk
2303,0,0,0.14732312675170106,Low Risk
2304,0,0,0.1911850734487017,Low Risk
2305,0,0,0.08707188277499397,Low Risk
2306,0,0,0.12039330777816591,Low Risk
2307,0,0,0.12785376227725465,Low Risk
2308,0,0,0.35876144984831343,Medium Risk
2309,0,0,0.26211249424232747,Low Risk
2310,1,1,0.5519796923194694,Medium Risk
2311,0,0,0.05863519646344374,Low Risk
2312,0,0,0.08889743062030428,Low Risk
2313,1,1,0.9165637789284852,High Risk
2314,0,0,0.1980992533878477,Low Risk
2315,0,0,0.03616745584980858,Low Risk
2316,0,0,0.03909594259227239,Low Risk
2317,1,0,0.449383529746311,Medium Risk
2318,0,0,0.10290853627582831,Low Risk
2319,0,0,0.019029754751912275,Low Risk
2320,0,0,0.21987368185861753,Low Risk
2321,0,0,0.11040798272004562,Low Risk
2322,0,0,0.22400462691584613,Low Risk
2323,0,0,0.061203400088687174,Low Risk
2324,0,0,0.3888897319912428,Medium Risk
2325,0,0,0.06706705975663739,Low Risk
2326,0,0,0.04373201104857737,Low Risk
2327,0,0,0.02480767130197447,Low Risk
2328,0,0,0.08921130775066924,Low Risk
2329,0,0,0.016526752336380117,Low Risk
2330,0,0,0.11775255749446441,Low Risk
2331,0,0,0.045372722174232154,Low Risk
2332,0,0,0.07205482649722368,Low Risk
2333,0,0,0.15396386174457458,Low Risk
2334,0,0,0.03001313653942873,Low Risk
2335,0,0,0.04692507808807739,Low Risk
2336,1,0,0.3255422620400003,Medium Risk
2337,1,0,0.08955298899375524,Low Risk
2338,0,0,0.0444938023229205,Low Risk
2339,0,0,0.02111187079097144,Low Risk
2340,0,0,0.19074163831236313,Low Risk
2341,1,0,0.456382583274573,Medium Risk
2342,0,0,0.06904425680523392,Low Risk
2343,0,0,0.45498072681878365,Medium Risk
2344,0,0,0.058285928441399994,Low Risk
2345,1,1,0.7995729464536676,High Risk
2346,0,0,0.2835226552863794,Low Risk
2347,1,1,0.7318736694625994,High Risk
2348,1,1,0.9267915905039099,High Risk
2349,0,0,0.39032068164474215,Medium Risk
2350,1,1,0.9476877166322849,High Risk
2351,1,1,0.8550836074990428,High Risk
2352,1,1,0.7740256531278241,High Risk
2353,1,0,0.2934531153560697,Low Risk
2354,0,0,0.043936066553462466,Low Risk
2355,0,0,0.08849049636985283,Low Risk
2356,1,0,0.32807845462099283,Medium Risk
2357,0,0,0.3571040842346124,Medium Risk
2358,0,0,0.038517245649705295,Low Risk
2359,0,0,0.1692083883419111,Low Risk
2360,0,0,0.18091196426883127,Low Risk
2361,0,1,0.5182183656339766,Medium Risk
2362,0,0,0.20247437548815997,Low Risk
2363,1,1,0.6682885152449555,Medium Risk
2364,0,0,0.022353053888295903,Low Risk
2365,0,0,0.06542558074271261,Low Risk
2366,0,0,0.19843234815658953,Low Risk
2367,0,0,0.018974595170507577,Low Risk
2368,1,0,0.24391853066082897,Low Risk
2369,0,0,0.0885438653498922,Low Risk
2370,1,1,0.8565367156525109,High Risk
2371,0,0,0.15925443593718938,Low Risk
2372,0,0,0.11094171065017748,Low Risk
2373,1,1,0.7286791693417464,High Risk
2374,0,0,0.030297411322743703,Low Risk
2375,0,0,0.04471934800566554,Low Risk
2376,0,0,0.20282411305780593,Low Risk
2377,0,0,0.015546223008166589,Low Risk
2378,0,0,0.20697198217815627,Low Risk
2379,0,0,0.09994301730030157,Low Risk
2380,0,0,0.040871961490311984,Low Risk
2381,0,0,0.019826371975195035,Low Risk
2382,1,0,0.4185583776591791,Medium Risk
2383,0,0,0.044400620429186084,Low Risk
2384,0,0,0.07127317743985284,Low Risk
2385,0,0,0.06727455513545332,Low Risk
2386,0,0,0.08832282736567247,Low Risk
2387,0,0,0.22583138826250002,Low Risk
2388,0,0,0.05010234425058321,Low Risk
2389,1,0,0.06697433211317592,Low Risk
2390,0,0,0.08551931187061308,Low Risk
2391,0,0,0.06060658657188097,Low Risk
2392,0,0,0.02041025706632266,Low Risk
2393,0,0,0.37612456637921005,Medium Risk
2394,1,0,0.22611441872043225,Low Risk
2395,0,0,0.04077334415293092,Low Risk
2396,1,1,0.7313085654808943,High Risk
2397,0,0,0.023171884592883312,Low Risk
2398,0,0,0.212833375375915,Low Risk
2399,0,0,0.15583587284747374,Low Risk
2400,0,0,0.4910297756300212,Medium Risk
2401,0,0,0.050078848291654945,Low Risk
2402,0,0,0.017717277295438722,Low Risk
2403,0,0,0.07436743773768956,Low Risk
2404,0,0,0.04888743953593129,Low Risk
2405,1,0,0.09919390220327481,Low Risk
2406,0,0,0.19013296251831674,Low Risk
2407,0,0,0.06392046433116265,Low Risk
2408,1,1,0.6936564038604268,Medium Risk
2409,0,0,0.0787771512372441,Low Risk
2410,0,0,0.11213279175278032,Low Risk
2411,0,0,0.08425086942968432,Low Risk
2412,0,0,0.06267758910518223,Low Risk
2413,0,0,0.032186943656589126,Low Risk
2414,0,0,0.1624160687234212,Low Risk
2415,1,1,0.9094747736299038,High Risk
2416,0,0,0.054422475161231436,Low Risk
2417,0,0,0.38543935201545626,Medium Risk
2418,0,0,0.08169783777049364,Low Risk
2419,1,0,0.19355335932249043,Low Risk
2420,0,0,0.3810508601230984,Medium Risk
2421,0,1,0.5194719980105582,Medium Risk
2422,0,0,0.3460115042318066,Medium Risk
2423,0,0,0.07573914279501802,Low Risk
2424,0,0,0.026660282767375188,Low Risk
2425,0,0,0.015260223541256772,Low Risk
2426,0,0,0.1069669233393705,Low Risk
2427,0,0,0.2007190720130713,Low Risk
2428,1,1,0.6086923013701278,Medium Risk
2429,0,0,0.35326554170380675,Medium Risk
2430,0,0,0.015906718724331245,Low Risk
2431,1,0,0.3528161468781585,Medium Risk
2432,1,0,0.49959338297961425,Medium Risk
2433,1,0,0.4032351323006584,Medium Risk
2434,0,0,0.051513693022081065,Low Risk
2435,1,1,0.8280719903099883,High Risk
2436,0,0,0.12912778877163014,Low Risk
2437,0,0,0.02768397679790371,Low Risk
2438,0,0,0.03636587327064857,Low Risk
2439,1,1,0.5585069640946401,Medium Risk
2440,1,1,0.504357074818478,Medium Risk
2441,0,0,0.0654382881730903,Low Risk
2442,0,0,0.015230123598442537,Low Risk
2443,0,0,0.025916234054609633,Low Risk
2444,0,0,0.13409171401953765,Low Risk
2445,0,0,0.08277061304990656,Low Risk
2446,0,0,0.09159133673658834,Low Risk
2447,0,0,0.22882524239568036,Low Risk
2448,0,0,0.052626830129518035,Low Risk
2449,0,0,0.23746388797451853,Low Risk
2450,1,1,0.6408848082399291,Medium Risk
2451,0,0,0.32820778403559936,Medium Risk
2452,0,0,0.01981225014842099,Low Risk
2453,0,0,0.12155306905597237,Low Risk
2454,0,0,0.2632216368415099,Low Risk
2455,1,1,0.8810742771212512,High Risk
2456,1,0,0.4208125404090024,Medium Risk
2457,0,0,0.09159069702910101,Low Risk
2458,0,0,0.042136629124290274,Low Risk
2459,0,0,0.017606987393014646,Low Risk
2460,1,1,0.8140314986650851,High Risk
2461,1,0,0.46269910598326247,Medium Risk
2462,0,0,0.10113199306328376,Low Risk
2463,1,1,0.9761344852565282,High Risk
2464,0,0,0.016422304522901495,Low Risk
2465,0,0,0.35573064358922885,Medium Risk
2466,0,0,0.0759789136638085,Low Risk
2467,0,0,0.06513186577299433,Low Risk
2468,0,0,0.03284673826698542,Low Risk
2469,0,0,0.08302086149973152,Low Risk
2470,1,0,0.16491111571710373,Low Risk
2471,0,0,0.08672978138052746,Low Risk
2472,0,0,0.29860277271233127,Low Risk
2473,0,0,0.06622987319070464,Low Risk
2474,1,1,0.9636440454210294,High Risk
2475,1,0,0.056036579961619364,Low Risk
2476,0,0,0.019533895416474895,Low Risk
2477,0,0,0.182831814911195,Low Risk
2478,1,0,0.24103667872846982,Low Risk
2479,0,0,0.20878479813073084,Low Risk
2480,0,0,0.0856934844288822,Low Risk
2481,0,0,0.0879018151280848,Low Risk
2482,0,1,0.6668976432047563,Medium Risk
2483,0,0,0.1788092197924777,Low Risk
2484,0,0,0.02768397679790371,Low Risk
2485,0,0,0.06658626566719589,Low Risk
2486,0,0,0.11681757546648325,Low Risk
2487,0,0,0.033954959793961,Low Risk
2488,0,0,0.1980095207238134,Low Risk
2489,0,0,0.03423217193174245,Low Risk
2490,0,0,0.05910206348235861,Low Risk
2491,0,0,0.17439195460156826,Low Risk
2492,0,0,0.028879496188537686,Low Risk
2493,1,0,0.22400419953317674,Low Risk
2494,0,0,0.045598133613190095,Low Risk
2495,0,0,0.18396604980672024,Low Risk
2496,1,1,0.9868083863139077,High Risk
2497,0,0,0.114504406883675,Low Risk
2498,0,0,0.015084824236535486,Low Risk
2499,0,0,0.029681772971609947,Low Risk
2500,1,1,0.9194531669652947,High Risk
2501,0,0,0.02768397679790371,Low Risk
2502,0,0,0.3632017981617835,Medium Risk
2503,0,0,0.14220640017042005,Low Risk
2504,0,0,0.11488309721163047,Low Risk
2505,0,0,0.21414356394898845,Low Risk
2506,0,0,0.4012587115711685,Medium Risk
2507,0,0,0.03579380001388123,Low Risk
2508,0,0,0.019662434658976817,Low Risk
2509,0,0,0.23108902870387218,Low Risk
2510,1,1,0.96911928239419,High Risk
2511,0,0,0.35582610510486085,Medium Risk
2512,0,0,0.27881531447438346,Low Risk
2513,0,0,0.23156342810757943,Low Risk
2514,0,0,0.03213366642119755,Low Risk
2515,0,0,0.08256351885514635,Low Risk
2516,1,0,0.31357704955000065,Medium Risk
2517,0,0,0.02508646919364291,Low Risk
2518,0,0,0.09509885811354807,Low Risk
2519,1,1,0.936460704735877,High Risk
2520,0,0,0.15455261424318184,Low Risk
2521,1,1,0.9438439608785912,High Risk
2522,0,0,0.04754773667500044,Low Risk
2523,0,0,0.024913083204098782,Low Risk
2524,0,0,0.02617762290199264,Low Risk
2525,1,0,0.38079019011368187,Medium Risk
2526,0,0,0.058027329333687434,Low Risk
2527,0,0,0.027896400496730506,Low Risk
2528,0,0,0.02448535602391361,Low Risk
2529,0,0,0.03268204707984816,Low Risk
2530,0,0,0.10738942413924445,Low Risk
2531,1,1,0.6227879168568377,Medium Risk
2532,0,0,0.49730071863671294,Medium Risk
2533,0,0,0.11676907198370941,Low Risk
2534,0,0,0.15222946238014817,Low Risk
2535,0,0,0.3770045621083752,Medium Risk
2536,1,0,0.11438226951340011,Low Risk
2537,1,0,0.405387688289637,Medium Risk
2538,0,0,0.12519077311653162,Low Risk
2539,0,0,0.01905583292568333,Low Risk
2540,1,0,0.42248984710618376,Medium Risk
2541,1,1,0.7619550642596753,High Risk
2542,1,1,0.9491076080506489,High Risk
2543,1,1,0.864067631825559,High Risk
2544,0,0,0.023920870862661057,Low Risk
2545,0,0,0.039570017954225344,Low Risk
2546,0,0,0.3389435684920954,Medium Risk
2547,1,1,0.938489711222049,High Risk
2548,0,0,0.3016626994522445,Medium Risk
2549,1,0,0.09873226666931903,Low Risk
2550,1,0,0.027797049904171558,Low Risk
2551,0,0,0.049562739380298294,Low Risk
2552,0,1,0.5054622001473839,Medium Risk
2553,0,0,0.2927531159109413,Low Risk
2554,1,0,0.2563909577891585,Low Risk
2555,0,0,0.09867575912003577,Low Risk
2556,0,0,0.12557798827604366,Low Risk
2557,0,0,0.04520183878612987,Low Risk
2558,0,0,0.022158745306595104,Low Risk
2559,0,0,0.06078260294791962,Low Risk
2560,0,0,0.16269563719636385,Low Risk
2561,1,0,0.20788474577083862,Low Risk
2562,0,0,0.053085209822684346,Low Risk
2563,0,0,0.48115898777520427,Medium Risk
2564,0,0,0.020578666200302274,Low Risk
2565,1,0,0.0934495775312878,Low Risk
2566,0,0,0.2587254026510452,Low Risk
2567,0,0,0.09817882381310726,Low Risk
2568,0,0,0.0385992379217051,Low Risk
2569,1,1,0.5900487281520052,Medium Risk
2570,0,1,0.570521318417999,Medium Risk
2571,0,0,0.22647112394864483,Low Risk
2572,0,0,0.1649415878985416,Low Risk
2573,0,0,0.1190245039404134,Low Risk
2574,0,0,0.02213604194513739,Low Risk
2575,1,0,0.4413341322480983,Medium Risk
2576,1,1,0.9187486154530213,High Risk
2577,0,0,0.050976479065688036,Low Risk
2578,0,0,0.1594984714998397,Low Risk
2579,0,0,0.05874927915159735,Low Risk
2580,1,1,0.8828364948979901,High Risk
2581,1,0,0.2862479879062731,Low Risk
2582,0,0,0.0267782646647297,Low Risk
2583,0,0,0.1892691899324496,Low Risk
2584,0,0,0.031081339111426153,Low Risk
2585,0,0,0.29809009377418083,Low Risk
2586,0,0,0.014354853366399122,Low Risk
2587,0,0,0.21970178781422614,Low Risk
2588,0,0,0.01665707289003926,Low Risk
2589,0,0,0.1020037199499181,Low Risk
2590,0,0,0.278195103588095,Low Risk
2591,0,0,0.06644979388596826,Low Risk
2592,0,0,0.20854403779512715,Low Risk
2593,0,0,0.035272168548906135,Low Risk
2594,0,0,0.4962054895290495,Medium Risk
2595,1,1,0.8076955025526135,High Risk
2596,0,0,0.08870399586925902,Low Risk
2597,0,0,0.04663926401588208,Low Risk
2598,0,0,0.21818688252059984,Low Risk
2599,0,0,0.0886517283713044,Low Risk
2600,0,0,0.22946001303589159,Low Risk
2601,1,1,0.5632218619265088,Medium Risk
2602,0,0,0.04614795318314987,Low Risk
2603,0,0,0.07011073984332512,Low Risk
2604,0,0,0.15666206172458857,Low Risk
2605,0,0,0.09797975906100818,Low Risk
2606,0,0,0.06079348388975726,Low Risk
2607,0,0,0.03125181078436236,Low Risk
2608,0,0,0.06383403619216865,Low Risk
2609,0,0,0.08237278026104193,Low Risk
2610,0,0,0.39307960502333716,Medium Risk
2611,0,0,0.07846678749110512,Low Risk
2612,0,0,0.12513834001357205,Low Risk
2613,0,0,0.021368727920787933,Low Risk
2614,0,0,0.03507550992312259,Low Risk
2615,1,1,0.9891185670763938,High Risk
2616,0,0,0.119839381129807,Low Risk
2617,0,0,0.050836450471103925,Low Risk
2618,1,1,0.9485692793352027,High Risk
2619,0,0,0.028526563101815797,Low Risk
2620,1,1,0.6509095309948039,Medium Risk
2621,0,0,0.05047717064025977,Low Risk
2622,0,0,0.308081764168542,Medium Risk
2623,0,0,0.04859207172306558,Low Risk
2624,0,0,0.025961306197251705,Low Risk
2625,0,0,0.1229903084832203,Low Risk
2626,0,0,0.22523205385793163,Low Risk
2627,0,0,0.06858966487764265,Low Risk
2628,0,0,0.02489101808003735,Low Risk
2629,1,1,0.5985057165154408,Medium Risk
2630,1,0,0.488896456641076,Medium Risk
2631,0,0,0.0927146639232723,Low Risk
2632,0,0,0.07660707394598881,Low Risk
2633,0,0,0.09529730655973281,Low Risk
2634,0,0,0.22654546456098912,Low Risk
2635,1,0,0.3107489542558579,Medium Risk
2636,0,0,0.026790917949226643,Low Risk
2637,0,0,0.014776065259273238,Low Risk
2638,0,0,0.06154346347353757,Low Risk
2639,0,0,0.04141524846916657,Low Risk
2640,1,0,0.17253932383280998,Low Risk
2641,0,0,0.03323637118412854,Low Risk
2642,0,0,0.10492701731673267,Low Risk
2643,0,0,0.10727295445685299,Low Risk
2644,0,0,0.1136338082721775,Low Risk
2645,0,0,0.12957137797100296,Low Risk
2646,0,0,0.03017916098502399,Low Risk
2647,0,0,0.11625880735889652,Low Risk
2648,1,1,0.640741860238892,Medium Risk
2649,0,0,0.054919215842017484,Low Risk
2650,0,0,0.038693224757231484,Low Risk
2651,0,0,0.0668069615478238,Low Risk
2652,0,0,0.0528976138607628,Low Risk
2653,0,0,0.05114494449589703,Low Risk
2654,0,0,0.16678634756604022,Low Risk
2655,1,0,0.3213377361374884,Medium Risk
2656,0,1,0.553523880309148,Medium Risk
2657,0,0,0.022871351029417664,Low Risk
2658,0,0,0.10307676647519307,Low Risk
2659,1,1,0.8927701687752108,High Risk
2660,1,1,0.8247746449802702,High Risk
2661,0,0,0.18884768022449333,Low Risk
2662,1,1,0.5044184172488464,Medium Risk
2663,1,0,0.3819103182381507,Medium Risk
2664,0,0,0.06879915151602338,Low Risk
2665,0,0,0.013806267688627093,Low Risk
2666,1,0,0.22776165049195293,Low Risk
2667,0,0,0.03252488824158948,Low Risk
2668,0,0,0.061315993054397416,Low Risk
2669,1,1,0.7402258362536306,High Risk
2670,0,0,0.0568933799634906,Low Risk
2671,1,0,0.3425665179217804,Medium Risk
2672,0,0,0.02095546773558675,Low Risk
2673,0,0,0.03617886897966287,Low Risk
2674,0,1,0.5606730915312316,Medium Risk
2675,0,0,0.09450010037230776,Low Risk
2676,0,0,0.02995036136636413,Low Risk
2677,1,1,0.5960663338375655,Medium Risk
2678,0,0,0.14760041538345342,Low Risk
2679,0,0,0.03974347545340325,Low Risk
2680,0,0,0.08709453245563806,Low Risk
2681,0,0,0.046539669227550005,Low Risk
2682,0,0,0.04019535135102601,Low Risk
2683,0,0,0.06932541863038255,Low Risk
2684,0,0,0.07094112717251316,Low Risk
2685,0,0,0.03616745584980858,Low Risk
2686,0,0,0.051841892070279415,Low Risk
2687,0,0,0.4195065755722286,Medium Risk
2688,0,0,0.14650735000819373,Low Risk
2689,0,0,0.1585149921485041,Low Risk
2690,1,0,0.2653845533502181,Low Risk
2691,0,0,0.07189402697962856,Low Risk
2692,0,0,0.04692507808807739,Low Risk
2693,0,0,0.01988648452876718,Low Risk
2694,0,0,0.016211299343342853,Low Risk
2695,0,0,0.05791760703498501,Low Risk
2696,1,1,0.8979825857756366,High Risk
2697,0,0,0.15129487987867374,Low Risk
2698,0,0,0.06915749889276275,Low Risk
2699,1,1,0.5782316354043764,Medium Risk
2700,0,0,0.17015608425239367,Low Risk
2701,0,0,0.01981225014842099,Low Risk
2702,0,0,0.030329731991663895,Low Risk
2703,0,0,0.1072530049870088,Low Risk
2704,1,1,0.7481547051544946,High Risk
2705,0,0,0.019445120375071415,Low Risk
2706,0,0,0.06279718855224471,Low Risk
2707,0,0,0.06317681083956202,Low Risk
2708,0,0,0.1532339455067234,Low Risk
2709,0,0,0.07983456477856533,Low Risk
2710,0,0,0.1747899852722811,Low Risk
2711,0,0,0.0644414988828414,Low Risk
2712,0,0,0.021922815986563298,Low Risk
2713,0,0,0.1728949040421097,Low Risk
2714,0,0,0.09561586176845714,Low Risk
2715,0,0,0.28268535892718155,Low Risk
2716,0,0,0.08161421162809268,Low Risk
2717,0,0,0.06030827370125763,Low Risk
2718,0,0,0.08488064108159221,Low Risk
2719,0,0,0.13161959028597933,Low Risk
2720,1,1,0.5204878076538506,Medium Risk
2721,1,1,0.950008212519771,High Risk
2722,1,1,0.9513553872182277,High Risk
2723,0,0,0.07783887139255873,Low Risk
2724,0,0,0.14992204005015985,Low Risk
2725,0,0,0.40625472952819336,Medium Risk
2726,0,0,0.2536058508388527,Low Risk
2727,0,0,0.34139965222785557,Medium Risk
2728,0,0,0.28641708112410086,Low Risk
2729,0,0,0.125633444474884,Low Risk
2730,0,0,0.0176536217438372,Low Risk
2731,0,0,0.09224661423924423,Low Risk
2732,0,0,0.018787156072040418,Low Risk
2733,1,1,0.866817819086931,High Risk
2734,0,0,0.08929330963360822,Low Risk
2735,0,0,0.06832556466075321,Low Risk
2736,0,0,0.293130647730715,Low Risk
2737,0,0,0.0938918958416307,Low Risk
2738,0,0,0.03563662916309669,Low Risk
2739,1,1,0.8910894080894367,High Risk
2740,0,0,0.3764078891326677,Medium Risk
2741,0,0,0.16243070109695615,Low Risk
2742,0,0,0.04431095533283257,Low Risk
2743,0,0,0.14282274606123402,Low Risk
2744,1,0,0.09551166264325679,Low Risk
2745,0,0,0.11571174635426124,Low Risk
2746,0,1,0.5065482949748343,Medium Risk
2747,0,0,0.01866742622399338,Low Risk
2748,0,0,0.026300705792348764,Low Risk
2749,1,1,0.9485603829229093,High Risk
2750,0,0,0.06662465809882614,Low Risk
2751,1,1,0.9419802597717672,High Risk
2752,0,0,0.05612783386839396,Low Risk
2753,1,0,0.33644915133148184,Medium Risk
2754,0,0,0.02645103953999076,Low Risk
2755,0,0,0.1874570768907519,Low Risk
2756,0,0,0.016791607344742006,Low Risk
2757,0,0,0.03714579984718015,Low Risk
2758,1,0,0.2505587316673158,Low Risk
2759,0,0,0.024320232714166848,Low Risk
2760,0,0,0.20806945508114583,Low Risk
2761,0,0,0.19919430996413257,Low Risk
2762,0,0,0.2742654928820557,Low Risk
2763,0,0,0.060796591108922195,Low Risk
2764,0,1,0.6252948175937085,Medium Risk
2765,0,0,0.022945419597195146,Low Risk
2766,0,0,0.017679388146022365,Low Risk
2767,0,0,0.0869631184899317,Low Risk
2768,0,0,0.09005720499887679,Low Risk
2769,0,0,0.02020590156918131,Low Risk
2770,1,0,0.4373654219710279,Medium Risk
2771,0,0,0.01945001038323534,Low Risk
2772,0,0,0.17754495320665736,Low Risk
2773,0,0,0.08041324194150323,Low Risk
2774,0,0,0.01682424240235236,Low Risk
2775,0,0,0.11721204236775214,Low Risk
2776,1,0,0.1564776311244736,Low Risk
2777,0,0,0.030760448501904847,Low Risk
2778,1,1,0.9551546211570415,High Risk
2779,0,0,0.03605955814886671,Low Risk
2780,0,0,0.1073731046853697,Low Risk
2781,0,0,0.04815855225519227,Low Risk
2782,1,0,0.2988693248392584,Low Risk
2783,0,0,0.019533895416474895,Low Risk
2784,0,0,0.05400978402281485,Low Risk
2785,0,0,0.10232293791483965,Low Risk
2786,1,0,0.287221843667471,Low Risk
2787,1,1,0.5466049023738659,Medium Risk
2788,1,1,0.9021965789990835,High Risk
2789,0,0,0.1951736985250029,Low Risk
2790,1,0,0.4614635742712989,Medium Risk
2791,0,0,0.32671238993352275,Medium Risk
2792,0,0,0.2191325797568159,Low Risk
2793,0,0,0.13070635474188141,Low Risk
2794,0,0,0.16848800692971616,Low Risk
2795,1,1,0.7140797540151813,High Risk
2796,0,0,0.09053907690548738,Low Risk
2797,0,0,0.0993712577456379,Low Risk
2798,0,0,0.03524308981000747,Low Risk
2799,0,0,0.1574729979793386,Low Risk
2800,0,0,0.26961078608134664,Low Risk
2801,0,0,0.3181072270789109,Medium Risk
2802,0,0,0.0695055041791147,Low Risk
2803,1,0,0.22399838486769977,Low Risk
2804,0,0,0.24979484343073796,Low Risk
2805,0,0,0.05589742069934355,Low Risk
2806,1,1,0.8338567957411506,High Risk
2807,1,0,0.21156645093100587,Low Risk
2808,0,0,0.03394661601681013,Low Risk
2809,0,0,0.10325785995642907,Low Risk
2810,0,0,0.04000253653319363,Low Risk
2811,0,0,0.02194656768860984,Low Risk
2812,0,0,0.021020773452685836,Low Risk
2813,0,0,0.32900141998246885,Medium Risk
2814,1,1,0.7819124334900304,High Risk
2815,0,0,0.16209206041778187,Low Risk
2816,0,0,0.11461796767011592,Low Risk
2817,0,0,0.01931728774925977,Low Risk
2818,0,0,0.022515423634592014,Low Risk
2819,0,0,0.21299242463141976,Low Risk
2820,0,0,0.05561954674126412,Low Risk
2821,0,0,0.06810637686458021,Low Risk
2822,0,0,0.047435070250985756,Low Risk
2823,0,0,0.2202910924517121,Low Risk
2824,0,1,0.5578144513592881,Medium Risk
2825,0,0,0.02882879408479381,Low Risk
2826,0,0,0.1070684925334478,Low Risk
2827,0,0,0.3516911898664329,Medium Risk
2828,0,0,0.043402416466514084,Low Risk
2829,0,0,0.10006237086255139,Low Risk
2830,0,0,0.06471915409111109,Low Risk
2831,0,0,0.21897638805667816,Low Risk
2832,0,0,0.030763226134345713,Low Risk
2833,0,0,0.1000297479025484,Low Risk
2834,0,0,0.2966302614892899,Low Risk
2835,0,0,0.11001382709931352,Low Risk
2836,0,0,0.04452768018952457,Low Risk
2837,0,0,0.051997104628222386,Low Risk
2838,0,1,0.6542666548709604,Medium Risk
2839,0,0,0.051375264347415246,Low Risk
2840,0,0,0.1775912661427969,Low Risk
2841,0,0,0.03636587327064857,Low Risk
2842,0,0,0.02768397679790371,Low Risk
