Year,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,ProductDensity,EngagementScore,AgeTenureInteraction,BalancePerProduct,CreditCategory,AgeGroup,HighBalanceFlag,HighSalaryFlag,LoyalCustomer,SeniorCitizen,FinancialScore
2025,703,Germany,Female,29,3,122084.63,1,0,1,82824.08,0,1.4740055789864617,0.25,1,87,61042.315,Good,18-30,1,0,0,0,825.0846300000001
2025,588,Germany,Female,35,1,103060.63,1,1,0,179866.01,1,0.5729823940476911,0.5,1,35,51530.315,Fair,31-40,1,1,0,0,691.06063
2025,765,France,Male,44,6,0.0,2,1,1,159899.97,0,0.0,0.2857142857142857,2,264,0.0,Excellent,41-50,0,1,1,0,765.0
2025,626,France,Male,33,8,0.0,2,1,0,138504.28,0,0.0,0.2222222222222222,1,264,0.0,Fair,31-40,0,1,1,0,626.0
2025,545,Germany,Male,37,9,110483.86,1,1,1,127394.67,0,0.8672497267764281,0.1,2,333,55241.93,Poor,31-40,1,1,1,0,655.48386
2025,744,France,Male,31,9,120718.28,1,1,1,58961.49,0,2.047374186537916,0.1,2,279,60359.14,Excellent,31-40,1,0,1,0,864.71828
2025,658,Spain,Female,31,2,36566.96,1,1,0,103644.98,1,0.3528063510036762,0.3333333333333333,1,62,18283.48,Fair,31-40,0,1,0,0,694.56696
2025,629,Germany,Male,28,8,108601.0,1,1,1,119647.7,0,0.907665524155298,0.1111111111111111,2,224,54300.5,Fair,18-30,1,1,1,0,737.601
2025,719,France,Female,42,4,0.0,1,1,0,28465.86,1,0.0,0.2,1,168,0.0,Good,41-50,0,0,0,0,719.0
2025,686,Spain,Female,36,5,0.0,2,1,1,152979.14,0,0.0,0.3333333333333333,2,180,0.0,Good,31-40,0,1,1,0,686.0
2025,743,France,Male,36,4,0.0,2,1,1,190911.02,0,0.0,0.4,2,144,0.0,Excellent,31-40,0,1,0,0,743.0
2025,626,Spain,Female,48,2,0.0,2,1,1,95794.98,0,0.0,0.6666666666666666,2,96,0.0,Fair,41-50,0,0,0,0,626.0
2025,661,Germany,Male,44,1,141136.62,1,1,0,189742.78,1,0.7438273865947015,0.5,1,44,70568.31,Fair,41-50,1,1,0,0,802.13662
2025,710,Germany,Male,45,9,108231.37,1,1,1,188574.08,0,0.5739431212225921,0.1,2,405,54115.685,Good,41-50,1,1,1,0,818.23137
2025,654,France,Male,40,6,0.0,1,0,0,183872.88,1,0.0,0.14285714285714285,0,240,0.0,Fair,31-40,0,1,1,0,654.0
2025,569,Spain,Female,34,6,144855.34,1,0,0,196555.32,0,0.7369660766949645,0.14285714285714285,0,204,72427.67,Poor,31-40,1,1,1,0,713.85534
2025,640,France,Male,63,2,68432.45,2,1,1,112503.24,1,0.6082655195928615,0.6666666666666666,2,126,22810.816666666666,Fair,60+,0,1,0,1,708.43245
2025,562,France,Male,45,6,136855.24,1,1,0,46864.0,0,2.9202014296383227,0.14285714285714285,1,270,68427.62,Poor,41-50,1,0,1,0,698.85524
2025,721,France,Female,55,3,44020.89,1,1,0,65864.4,1,0.6683462030140256,0.25,1,165,22010.445,Good,51-60,0,0,0,0,765.02089
2025,456,Germany,Male,32,9,133060.63,1,1,1,125167.92,0,1.0630484788076786,0.1,2,288,66530.315,Poor,31-40,1,1,1,0,589.06063
2025,811,Spain,Male,39,7,0.0,2,1,1,177519.39,0,0.0,0.25,2,273,0.0,Excellent,31-40,0,1,1,0,811.0
2025,534,France,Male,24,1,0.0,1,1,1,169653.32,0,0.0,0.5,2,24,0.0,Poor,18-30,0,1,0,0,534.0
2025,423,France,Female,36,5,97665.61,1,1,0,118372.55,1,0.8250627779601102,0.16666666666666666,1,180,48832.805,Poor,31-40,1,1,1,0,520.66561
2025,594,Germany,Male,28,5,185013.02,1,1,0,16481.12,0,11.225074201619694,0.16666666666666666,1,140,92506.51,Fair,18-30,1,0,1,0,779.01302
2025,725,Spain,Female,32,0,0.0,2,1,1,138525.19,0,0.0,2.0,2,0,0.0,Good,31-40,0,1,0,0,725.0
2025,716,France,Female,52,7,65971.61,2,1,0,14608.0,1,4.515819700184817,0.25,1,364,21990.536666666667,Good,51-60,0,0,1,0,781.97161
2025,595,Germany,Female,41,9,150463.11,2,0,1,81548.38,0,1.8450552291139428,0.2,1,369,50154.369999999995,Fair,41-50,1,0,1,0,745.4631099999999
2025,679,France,Female,33,1,0.0,2,0,0,69608.48,0,0.0,1.0,0,33,0.0,Good,31-40,0,0,0,0,679.0
2025,667,Spain,Male,39,9,0.0,2,1,0,68873.8,0,0.0,0.2,1,351,0.0,Fair,31-40,0,0,1,0,667.0
2025,661,France,Female,37,5,136425.18,1,1,0,81102.81,0,1.6821056865269337,0.16666666666666666,1,185,68212.59,Fair,31-40,1,0,1,0,797.42518
2025,655,Spain,Male,38,3,250898.09,3,0,1,81054.0,1,3.0954054654247116,0.75,1,114,62724.5225,Fair,31-40,1,0,0,0,905.89809
2025,555,France,Male,55,4,146798.81,1,1,1,74149.77,0,1.9797341281823504,0.2,2,220,73399.405,Poor,51-60,1,0,0,0,701.79881
2025,531,Spain,Male,70,1,0.0,2,0,0,99503.19,0,0.0,1.0,0,70,0.0,Poor,60+,0,0,0,1,531.0
2025,611,Germany,Female,40,7,128486.91,2,1,0,10109.47,0,12.708302383568718,0.25,1,280,42828.97,Fair,31-40,1,0,1,0,739.48691
2025,600,France,Female,38,9,0.0,2,1,1,58855.85,0,0.0,0.2,2,342,0.0,Fair,31-40,0,0,1,0,600.0
2025,531,Spain,Male,37,1,143407.29,2,0,1,84402.46,0,1.6990688533384768,1.0,1,37,47802.43,Poor,31-40,1,0,0,0,674.40729
2025,601,France,Female,43,2,0.0,1,1,0,49713.87,1,0.0,0.3333333333333333,1,86,0.0,Fair,41-50,0,0,0,0,601.0
2025,548,France,Male,57,6,76165.65,1,1,1,133537.53,0,0.5703645981425735,0.14285714285714285,2,342,38082.825,Poor,51-60,0,1,1,0,624.16565
2025,759,France,Male,40,4,0.0,2,1,0,124615.59,0,0.0,0.4,1,160,0.0,Excellent,31-40,0,1,0,0,759.0
2025,678,Spain,Female,49,8,0.0,2,0,1,98090.69,0,0.0,0.2222222222222222,1,392,0.0,Good,41-50,0,0,1,0,678.0
2025,755,Germany,Female,33,6,90560.3,2,1,1,42607.69,0,2.125395077858531,0.2857142857142857,2,198,30186.766666666666,Excellent,31-40,0,0,1,0,845.5603
2025,594,France,Male,61,3,62391.22,1,1,1,192434.11,0,0.3242195252207355,0.25,2,183,31195.61,Fair,60+,0,1,0,1,656.39122
2025,768,France,Male,42,5,0.0,3,0,0,60686.4,0,0.0,0.5,0,210,0.0,Excellent,41-50,0,0,1,0,768.0
2025,492,France,Female,31,7,0.0,2,1,1,49463.44,0,0.0,0.25,2,217,0.0,Poor,31-40,0,0,1,0,492.0
2025,637,Germany,Female,55,1,123378.2,1,1,0,81431.99,1,1.5150886636975995,0.5,1,55,61689.1,Fair,51-60,1,0,0,0,760.3782
2025,646,Spain,Female,42,3,99836.47,1,0,1,22909.56,0,4.3576617070905295,0.25,1,126,49918.235,Fair,41-50,1,0,0,0,745.83647
2025,593,Germany,Male,74,5,161434.36,2,1,1,65532.17,0,2.4633992221038596,0.3333333333333333,2,370,53811.45333333333,Fair,60+,1,0,1,1,754.43436
2025,596,Spain,Male,41,5,0.0,2,0,1,141053.85,0,0.0,0.3333333333333333,1,205,0.0,Fair,41-50,0,1,1,0,596.0
2025,722,Germany,Female,48,10,138311.76,1,1,1,3472.63,1,39.81764321473502,0.09090909090909091,2,480,69155.88,Good,41-50,1,0,1,0,860.31176
2025,642,France,Male,25,7,0.0,2,1,0,102083.78,0,0.0,0.25,1,175,0.0,Fair,18-30,0,1,1,0,642.0
2025,472,Spain,Female,28,4,0.0,2,1,0,1801.77,0,0.0,0.4,1,112,0.0,Poor,18-30,0,0,0,0,472.0
2025,738,Germany,Male,35,6,101744.84,1,0,0,85185.44,0,1.194378354113636,0.14285714285714285,0,210,50872.42,Good,31-40,1,0,1,0,839.74484
2025,732,Spain,Male,33,8,0.0,1,1,0,119882.7,0,0.0,0.1111111111111111,1,264,0.0,Good,31-40,0,1,1,0,732.0
2025,404,Germany,Female,54,4,125456.07,1,1,0,83715.66,1,1.4985794942129798,0.2,1,216,62728.035,Poor,51-60,1,0,0,0,529.45607
2025,701,France,Male,44,7,0.0,2,1,0,23425.78,0,0.0,0.25,1,308,0.0,Good,41-50,0,0,1,0,701.0
2025,683,France,Male,31,2,0.0,2,0,1,77326.78,0,0.0,0.6666666666666666,1,62,0.0,Good,31-40,0,0,0,0,683.0
2025,460,France,Female,27,7,0.0,2,1,0,156150.08,1,0.0,0.25,1,189,0.0,Poor,18-30,0,1,1,0,460.0
2025,690,France,Male,29,5,0.0,2,1,0,108577.97,0,0.0,0.3333333333333333,1,145,0.0,Good,18-30,0,1,1,0,690.0
2025,618,Germany,Female,54,4,118449.21,1,1,1,133573.29,1,0.8867665326912836,0.2,2,216,59224.605,Fair,51-60,1,1,0,0,736.44921
2025,671,France,Male,30,2,0.0,1,0,1,102057.86,0,0.0,0.3333333333333333,1,60,0.0,Good,18-30,0,1,0,0,671.0
2025,765,Spain,Female,32,9,178095.55,1,0,0,47247.56,0,3.7693328643243307,0.1,0,288,89047.775,Excellent,31-40,1,0,1,0,943.09555
2025,651,Germany,Female,25,2,109175.14,2,1,0,114566.47,0,0.9529331493485891,0.6666666666666666,1,50,36391.71333333333,Fair,18-30,1,1,0,0,760.17514
2025,704,France,Male,32,7,127785.17,4,0,0,184464.7,1,0.6927313316242532,0.5,0,224,25557.034,Good,31-40,1,1,1,0,831.78517
2025,544,France,Female,45,6,0.0,2,0,1,151401.33,0,0.0,0.2857142857142857,1,270,0.0,Poor,41-50,0,1,1,0,544.0
2025,790,France,Female,40,9,0.0,2,1,1,70607.1,0,0.0,0.2,2,360,0.0,Excellent,31-40,0,0,1,0,790.0
2025,710,Germany,Male,34,9,134260.36,2,1,0,147074.67,0,0.912865873736968,0.2,1,306,44753.45333333333,Good,31-40,1,1,1,0,844.26036
2025,743,France,Male,37,8,69143.91,2,0,1,105780.18,0,0.6536503941438355,0.2222222222222222,1,296,23047.97,Excellent,31-40,0,1,1,0,812.14391
2025,702,France,Male,34,4,100054.77,1,1,0,109496.45,0,0.913763471204124,0.2,1,136,50027.385,Good,31-40,1,1,0,0,802.05477
2025,704,France,Female,45,6,0.0,1,1,1,137739.45,0,0.0,0.14285714285714285,2,270,0.0,Good,41-50,0,1,1,0,704.0
2025,614,France,Male,38,2,116248.88,1,1,0,105140.92,0,1.1056377893802967,0.3333333333333333,1,76,58124.44,Fair,31-40,1,1,0,0,730.24888
2025,609,Spain,Female,43,6,86053.52,2,1,1,113276.46,1,0.7596702821549848,0.2857142857142857,2,258,28684.506666666668,Fair,41-50,0,1,1,0,695.05352
2025,688,France,Female,32,6,123157.95,1,1,0,172531.23,0,0.7138257588161933,0.14285714285714285,1,192,61578.975,Good,31-40,1,1,1,0,811.15795
2025,713,France,Male,44,1,63438.91,1,1,0,64375.4,0,0.9854373652456491,0.5,1,44,31719.455,Good,41-50,0,0,0,0,776.43891
2025,736,Germany,Male,57,9,95295.39,1,1,0,28434.44,1,3.351289447253146,0.1,1,513,47647.695,Good,51-60,0,0,1,0,831.29539
2025,727,France,Male,18,4,133550.67,1,1,1,46941.41,0,2.844989637302388,0.2,2,72,66775.335,Good,,1,0,0,0,860.5506700000001
2025,850,France,Female,38,1,106871.81,2,1,0,29333.01,0,3.64327311540427,1.0,1,38,35623.93666666667,Excellent,31-40,1,0,0,0,956.87181
2025,718,Spain,Male,45,3,105266.32,2,1,1,193724.51,0,0.5433787217801105,0.5,2,135,35088.77333333334,Good,41-50,1,1,0,0,823.26632
2025,643,France,Female,51,2,105229.53,1,1,0,34967.75,1,3.0092448257372655,0.3333333333333333,1,102,52614.765,Fair,51-60,1,0,0,0,748.22953
2025,653,France,Male,41,8,102768.42,1,1,0,55663.85,0,1.8461995316613626,0.1111111111111111,1,328,51384.21,Fair,41-50,1,0,1,0,755.76842
2025,674,France,Male,18,7,0.0,2,1,1,55753.12,1,0.0,0.25,2,126,0.0,Good,,0,0,1,0,674.0
2025,690,France,Male,35,6,112689.95,1,1,0,176962.31,0,0.636798384930752,0.14285714285714285,1,210,56344.975,Good,31-40,1,1,1,0,802.68995
2025,819,France,Male,38,9,122334.26,2,1,1,181507.44,0,0.6739866201263147,0.2,2,342,40778.08666666666,Excellent,31-40,1,1,1,0,941.33426
2025,634,Spain,Male,34,1,0.0,2,1,0,61995.57,0,0.0,1.0,1,34,0.0,Fair,31-40,0,0,0,0,634.0
2025,633,Spain,Male,33,4,137847.41,2,1,0,98349.13,0,1.401598655741482,0.4,1,132,45949.136666666665,Fair,31-40,1,0,0,0,770.84741
2025,850,France,Male,49,5,122486.47,1,0,1,59748.19,0,2.0500105524443093,0.16666666666666666,1,245,61243.235,Excellent,41-50,1,0,1,0,972.48647
2025,665,France,Male,33,2,101286.11,1,1,1,159840.51,0,0.6336658731514736,0.3333333333333333,2,66,50643.055,Fair,31-40,1,1,0,0,766.28611
2025,630,Spain,Male,26,7,0.0,2,1,1,6656.64,0,0.0,0.25,2,182,0.0,Fair,18-30,0,0,1,0,630.0
2025,836,Spain,Male,57,4,101247.06,1,1,0,37141.62,1,2.7258997884371103,0.2,1,228,50623.53,Excellent,51-60,1,0,0,0,937.24706
2025,668,France,Male,38,10,86977.96,1,0,1,37094.75,0,2.3446880033427013,0.09090909090909091,1,380,43488.98,Fair,31-40,0,0,1,0,754.97796
2025,753,France,Male,57,7,0.0,1,1,0,159475.08,1,0.0,0.125,1,399,0.0,Excellent,51-60,0,1,1,0,753.0
2025,745,France,Female,55,9,110123.59,1,0,1,51548.14,1,2.136283747895697,0.1,1,495,55061.795,Excellent,51-60,1,0,1,0,855.12359
2025,693,France,Male,36,8,178111.82,1,0,0,58719.63,1,3.0332068984954694,0.1111111111111111,0,288,89055.91,Good,31-40,1,0,1,0,871.11182
2025,606,Germany,Male,65,10,126306.64,3,0,0,7861.68,1,16.06406975738552,0.2727272727272727,0,650,31576.66,Fair,60+,1,0,1,1,732.30664
2025,660,France,Female,35,6,100768.77,1,1,0,19199.61,0,5.248206697599712,0.14285714285714285,1,210,50384.385,Fair,31-40,1,0,1,0,760.76877
2025,608,France,Male,42,5,0.0,2,1,0,178504.29,0,0.0,0.3333333333333333,1,210,0.0,Fair,41-50,0,1,1,0,608.0
2025,744,France,Female,44,3,0.0,2,1,1,189016.14,0,0.0,0.5,2,132,0.0,Excellent,41-50,0,1,0,0,744.0
2025,731,France,Female,40,7,118991.79,1,1,1,156048.64,0,0.7625252451719849,0.125,2,280,59495.895,Good,31-40,1,1,1,0,849.99179
2025,683,France,Male,72,3,140997.26,1,0,1,52876.41,0,2.666493309713921,0.25,1,216,70498.63,Good,60+,1,0,0,1,823.99726
2025,727,France,Male,28,5,0.0,2,0,1,19653.08,0,0.0,0.3333333333333333,1,140,0.0,Good,18-30,0,0,1,0,727.0
2025,561,Germany,Male,32,6,166824.59,1,1,0,139451.98,0,1.1962784158502744,0.14285714285714285,1,192,83412.295,Poor,31-40,1,1,1,0,727.82459
2025,700,France,Female,34,2,76322.69,1,1,0,128136.29,0,0.5956321536064951,0.3333333333333333,1,68,38161.345,Good,31-40,0,1,0,0,776.32269
2025,605,France,Male,35,6,0.0,2,1,1,45206.57,0,0.0,0.2857142857142857,2,210,0.0,Fair,31-40,0,0,1,0,605.0
2025,767,Spain,Male,77,8,149083.7,1,1,1,190146.83,0,0.7840410274469082,0.1111111111111111,2,616,74541.85,Excellent,60+,1,1,1,1,916.0837
2025,511,France,Male,33,7,0.0,2,0,1,158313.87,0,0.0,0.25,1,231,0.0,Poor,31-40,0,1,1,0,511.0
2025,667,France,Male,40,9,0.0,1,1,1,96670.2,0,0.0,0.1,2,360,0.0,Fair,31-40,0,0,1,0,667.0
2025,787,France,Male,33,1,126588.81,2,0,1,62163.53,0,2.0363511153386025,1.0,1,33,42196.27,Excellent,31-40,1,0,0,0,913.58881
2025,705,Germany,Female,56,2,143249.67,1,1,0,88428.41,1,1.6199324410283864,0.3333333333333333,1,112,71624.835,Good,51-60,1,0,0,0,848.24967
2025,773,Germany,Male,43,8,81844.91,2,1,1,35908.46,0,2.2792019150385445,0.2222222222222222,2,344,27281.63666666667,Excellent,41-50,0,0,1,0,854.84491
2025,554,France,Male,40,4,0.0,1,0,1,168780.04,0,0.0,0.2,1,160,0.0,Poor,31-40,0,1,0,0,554.0
2025,526,Germany,Male,58,9,190298.89,2,1,1,191263.76,0,0.9949500890807068,0.2,2,522,63432.96333333334,Poor,51-60,1,1,1,0,716.29889
2025,661,Germany,Male,35,2,117212.18,1,1,1,83052.03,0,1.4112932424018725,0.3333333333333333,2,70,58606.09,Fair,31-40,1,0,0,0,778.21218
2025,698,France,Female,46,0,0.0,2,1,1,125962.02,0,0.0,2.0,2,0,0.0,Good,41-50,0,1,0,0,698.0
2025,646,France,Male,26,4,139848.17,1,1,0,164696.27,0,0.8491225750129314,0.2,1,104,69924.085,Fair,18-30,1,1,0,0,785.84817
2025,757,Germany,Female,34,9,101861.36,2,0,0,187011.96,0,0.5446754064531143,0.2,0,306,33953.78666666667,Excellent,31-40,1,1,1,0,858.86136
2025,699,Spain,Male,35,2,167455.66,2,1,1,55324.49,0,3.0267361391647865,0.6666666666666666,2,70,55818.55333333334,Good,31-40,1,0,0,0,866.45566
2025,667,France,Female,24,4,0.0,2,0,1,34335.55,0,0.0,0.4,1,96,0.0,Fair,18-30,0,0,0,0,667.0
2025,774,Spain,Female,43,1,116360.07,1,1,0,17004.14,0,6.8426411073357825,0.5,1,43,58180.035,Excellent,41-50,1,0,0,0,890.36007
2025,745,Spain,Male,40,3,88466.82,1,0,0,116331.42,0,0.7604657411923521,0.25,0,120,44233.41,Excellent,31-40,0,1,0,0,833.46682
2025,649,France,Female,42,7,0.0,2,0,1,22974.01,0,0.0,0.25,1,294,0.0,Fair,41-50,0,0,1,0,649.0
2025,634,Germany,Female,46,5,123642.36,1,1,1,49725.16,1,2.4864650719058137,0.16666666666666666,2,230,61821.18,Fair,41-50,1,0,1,0,757.64236
2025,665,Spain,Male,38,9,0.0,1,0,1,87412.74,0,0.0,0.1,1,342,0.0,Fair,31-40,0,0,1,0,665.0
2025,713,France,Male,38,9,72286.84,2,1,1,26136.89,0,2.7655958457243486,0.2,2,342,24095.61333333333,Good,31-40,0,0,1,0,785.28684
2025,652,France,Female,40,1,0.0,2,1,0,126554.96,0,0.0,1.0,1,40,0.0,Fair,31-40,0,1,0,0,652.0
2025,739,Spain,Male,40,1,109681.61,1,1,1,193321.3,0,0.5673510505513333,0.5,2,40,54840.805,Good,31-40,1,1,0,0,848.68161
2025,556,Germany,Male,37,9,145018.64,2,1,0,90928.02,1,1.5948554157957493,0.2,1,333,48339.54666666667,Poor,31-40,1,0,1,0,701.01864
2025,699,Spain,Male,34,8,0.0,1,1,1,76510.46,0,0.0,0.1111111111111111,2,272,0.0,Good,31-40,0,0,1,0,699.0
2025,708,Spain,Female,32,8,187487.63,1,1,1,120115.5,0,1.560881560818039,0.1111111111111111,2,256,93743.815,Good,31-40,1,1,1,0,895.48763
2025,480,France,Male,35,2,165692.91,1,1,1,197984.58,0,0.8368938283283056,0.3333333333333333,2,70,82846.455,Poor,31-40,1,1,0,0,645.69291
2025,700,Germany,Female,59,5,137648.41,1,1,0,142977.05,1,0.9627240684846381,0.16666666666666666,1,295,68824.205,Good,51-60,1,1,1,0,837.64841
2025,525,Spain,Female,47,6,118560.0,1,1,0,82522.61,1,1.4366797574657726,0.14285714285714285,1,282,59280.0,Poor,41-50,1,0,1,0,643.56
2025,845,France,Male,33,8,164385.53,1,1,0,150664.97,0,1.0910594475978883,0.1111111111111111,1,264,82192.765,Excellent,31-40,1,1,1,0,1009.38553
2025,613,France,Male,37,9,108286.5,1,1,1,114153.44,0,0.9485964803471507,0.1,2,333,54143.25,Fair,31-40,1,1,1,0,721.2865
2025,850,France,Female,34,2,0.0,2,1,1,171706.66,0,0.0,0.6666666666666666,2,68,0.0,Excellent,31-40,0,1,0,0,850.0
2025,798,Spain,Female,58,9,0.0,2,0,0,119071.56,1,0.0,0.2,0,522,0.0,Excellent,51-60,0,1,1,0,798.0
2025,773,Germany,Male,47,2,118079.47,4,1,1,143007.49,1,0.8256815382079764,1.3333333333333333,2,94,23615.894,Excellent,41-50,1,1,0,0,891.07947
2025,614,Spain,Male,35,2,127283.78,1,1,1,31302.35,0,4.066139247077389,0.3333333333333333,2,70,63641.89,Fair,31-40,1,0,0,0,741.28378
2025,473,Spain,Male,48,8,0.0,2,1,0,71139.8,0,0.0,0.2222222222222222,1,384,0.0,Poor,41-50,0,0,1,0,473.0
2025,762,France,Male,29,6,141389.06,1,1,0,54122.89,0,2.6123225806570813,0.14285714285714285,1,174,70694.53,Excellent,18-30,1,0,1,0,903.38906
2025,701,France,Male,37,8,130091.5,1,1,1,120031.29,0,1.083804199686601,0.1111111111111111,2,296,65045.75,Good,31-40,1,1,1,0,831.0915
2025,600,France,Male,35,4,143744.77,2,1,0,104076.51,0,1.3811319083248628,0.4,1,140,47914.92333333333,Fair,31-40,1,1,0,0,743.74477
2025,850,Spain,Male,28,9,97408.03,1,1,1,175853.64,0,0.5539121970281818,0.1,2,252,48704.015,Excellent,18-30,1,1,1,0,947.40803
2025,613,Spain,Male,30,9,111927.45,1,1,1,175795.87,0,0.6366862504434806,0.1,2,270,55963.725,Fair,18-30,1,1,1,0,724.92745
2025,509,France,Male,31,3,0.0,2,1,0,15360.91,0,0.0,0.5,1,93,0.0,Poor,31-40,0,0,0,0,509.0
2025,509,Spain,Male,38,2,0.0,1,0,0,168460.12,0,0.0,0.3333333333333333,0,76,0.0,Poor,31-40,0,1,0,0,509.0
2025,609,France,Male,34,1,0.0,1,1,1,181177.9,0,0.0,0.5,2,34,0.0,Fair,31-40,0,1,0,0,609.0
2025,456,France,Female,33,1,188285.68,1,0,0,58363.94,0,3.226006571753522,0.5,0,33,94142.84,Poor,31-40,1,0,0,0,644.28568
2025,728,France,Female,46,2,109705.52,1,1,0,20276.87,1,5.410110627990021,0.3333333333333333,1,92,54852.76,Good,41-50,1,0,0,0,837.70552
2025,663,Spain,Male,33,9,0.0,2,0,0,91514.62,0,0.0,0.2,0,297,0.0,Fair,31-40,0,0,1,0,663.0
2025,673,Germany,Female,34,1,127122.79,3,0,1,76703.1,0,1.6573141461799301,1.5,1,34,31780.6975,Good,31-40,1,0,0,0,800.12279
2025,717,France,Male,40,0,98241.04,1,1,0,110887.14,0,0.885947225735773,1.0,1,0,49120.52,Good,31-40,1,1,0,0,815.24104
2025,741,Germany,Female,37,8,170840.08,2,0,0,109843.16,0,1.5552950652997846,0.2222222222222222,0,296,56946.69333333333,Excellent,31-40,1,1,1,0,911.84008
2025,498,Germany,Female,41,4,87541.06,2,1,1,12577.21,1,6.959739104371767,0.4,2,164,29180.353333333333,Poor,41-50,0,0,0,0,585.54106
2025,850,France,Female,26,4,62610.96,2,0,1,179365.1,0,0.3490679676928918,0.4,1,104,20870.32,Excellent,18-30,0,1,0,0,912.61096
2025,493,France,Male,36,9,0.0,2,1,1,65816.53,0,0.0,0.2,2,324,0.0,Poor,31-40,0,0,1,0,493.0
2025,686,France,Female,47,5,113328.93,1,1,0,124170.9,0,0.9126777475419157,0.16666666666666666,1,235,56664.465,Good,41-50,1,1,1,0,799.32893
2025,666,Spain,Male,35,2,104832.49,1,1,0,175015.12,0,0.5989876246828006,0.3333333333333333,1,70,52416.245,Fair,31-40,1,1,0,0,770.83249
2025,733,Spain,Female,31,9,102289.85,1,1,1,115441.66,0,0.886066294730215,0.1,2,279,51144.925,Good,31-40,1,1,1,0,835.28985
2025,631,Germany,Female,34,6,125227.82,2,0,1,128247.03,0,0.9764502425495347,0.2857142857142857,1,204,41742.60666666667,Fair,31-40,1,1,1,0,756.2278200000001
2025,714,Germany,Female,49,5,140510.89,1,1,0,141914.94,0,0.9900994208261595,0.16666666666666666,1,245,70255.445,Good,41-50,1,1,1,0,854.51089
2025,767,Germany,Female,35,6,132253.22,1,1,0,115566.57,1,1.144380036717913,0.14285714285714285,1,210,66126.61,Excellent,31-40,1,1,1,0,899.25322
2025,711,Germany,Male,43,2,39043.29,2,1,1,175423.69,0,0.22256439501189942,0.6666666666666666,2,86,13014.43,Good,41-50,0,1,0,0,750.04329
2025,722,France,Male,34,8,0.0,2,1,1,133447.49,0,0.0,0.2222222222222222,2,272,0.0,Good,31-40,0,1,1,0,722.0
2025,631,Spain,Male,55,9,99685.06,1,1,0,114474.98,0,0.8707945544558781,0.1,1,495,49842.53,Fair,51-60,1,1,1,0,730.68506
2025,701,Germany,Male,38,3,125385.49,2,0,1,52044.66,0,2.4091440093179717,0.5,1,114,41795.16333333334,Good,31-40,1,0,0,0,826.38549
2025,790,Spain,Male,46,2,131365.37,2,1,1,180290.68,0,0.7286269116800065,0.6666666666666666,2,92,43788.456666666665,Excellent,41-50,1,1,0,0,921.36537
2025,633,Spain,Male,58,6,98308.51,1,1,1,132034.13,0,0.7445632840290307,0.14285714285714285,2,348,49154.255,Fair,51-60,1,1,1,0,731.30851
2025,644,France,Female,37,8,0.0,2,1,0,20968.88,0,0.0,0.2222222222222222,1,296,0.0,Fair,31-40,0,0,1,0,644.0
2025,757,Spain,Male,44,5,140856.16,2,1,0,158735.1,0,0.8873605940929631,0.3333333333333333,1,220,46952.05333333334,Excellent,41-50,1,1,1,0,897.85616
2025,696,France,Female,30,8,0.0,2,1,1,196134.44,0,0.0,0.2222222222222222,2,240,0.0,Good,18-30,0,1,1,0,696.0
2025,746,France,Male,35,2,172274.01,1,1,0,22374.97,0,7.6990633255228715,0.3333333333333333,1,70,86137.005,Excellent,31-40,1,0,0,0,918.27401
2025,649,Spain,Male,36,8,0.0,2,1,0,161668.15,0,0.0,0.2222222222222222,1,288,0.0,Fair,31-40,0,1,1,0,649.0
2025,565,Spain,Male,38,0,122447.76,1,0,0,67339.34,0,1.818341873533754,1.0,0,0,61223.88,Poor,31-40,1,0,0,0,687.44776
2025,720,France,Female,38,10,0.0,2,1,1,56229.72,1,0.0,0.18181818181818182,2,380,0.0,Good,31-40,0,0,1,0,720.0
2025,648,Spain,Female,56,6,157559.59,2,1,0,140991.23,1,1.1175054823943134,0.2857142857142857,1,336,52519.863333333335,Fair,51-60,1,1,1,0,805.55959
2025,632,Germany,Male,41,3,126550.7,1,0,0,177644.52,1,0.7123776608607975,0.25,0,123,63275.35,Fair,41-50,1,1,0,0,758.5507
2025,622,France,Female,30,2,158584.82,3,1,0,142342.55,1,1.114099093355477,1.0,1,60,39646.205,Fair,18-30,1,1,0,0,780.58482
2025,835,France,Male,28,2,163569.61,2,1,1,154559.28,0,1.05829007297347,0.6666666666666666,2,56,54523.20333333333,Excellent,18-30,1,1,0,0,998.56961
2025,493,France,Female,31,3,0.0,1,1,1,176570.28,1,0.0,0.25,2,93,0.0,Poor,31-40,0,1,0,0,493.0
2025,785,Germany,Female,33,6,127211.45,1,0,0,191961.83,0,0.6626879276576617,0.14285714285714285,0,198,63605.725,Excellent,31-40,1,1,1,0,912.21145
2025,681,Germany,Male,42,3,118199.97,2,1,0,9452.88,1,12.502799908608953,0.5,1,126,39399.99,Good,41-50,1,0,0,0,799.19997
2025,621,Germany,Female,30,2,101014.08,2,1,1,165257.31,0,0.6112496249053981,0.6666666666666666,2,60,33671.36,Fair,18-30,1,1,0,0,722.01408
2025,756,Spain,Male,38,6,119208.85,1,1,0,169763.89,1,0.7021996715575287,0.14285714285714285,1,228,59604.425,Excellent,31-40,1,1,1,0,875.20885
