Year,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,ProductDensity,EngagementScore,AgeTenureInteraction,BalancePerProduct,HighBalanceFlag,HighSalaryFlag,LoyalCustomer,SeniorCitizen,FinancialScore,Geography_Germany,Geography_Spain,Gender_Male,CreditCategory_Fair,CreditCategory_Good,CreditCategory_Poor,AgeGroup_31-40,AgeGroup_41-50,AgeGroup_51-60,AgeGroup_60+
2025,615,30,9,0.0,1,1,0,87347.82,0.0,0.1,1,270,0.0,0,0,1,0,615.0,False,False,False,True,False,False,False,False,False,False
2025,747,32,5,67495.04,2,0,1,77370.37,0.8723516205025191,0.3333333333333333,1,160,22498.346666666665,0,0,1,0,814.49504,True,False,False,False,False,False,True,False,False,False
2025,850,36,0,164850.54,1,1,1,62722.44,2.628212674559941,1.0,2,0,82425.27,1,0,0,0,1014.85054,False,False,False,False,False,False,True,False,False,False
2025,712,49,5,154776.42,2,0,0,196257.68,0.7886347752873912,0.3333333333333333,0,245,51592.14000000001,1,1,1,0,866.77642,True,False,False,False,True,False,False,True,False,False
2025,622,28,1,143124.63,2,1,0,81723.8,1.7512998502290615,1.0,1,28,47708.21,1,0,0,0,765.12463,True,False,False,True,False,False,False,False,False,False
2025,548,35,10,0.0,1,1,1,31299.71,0.0,0.0909090909090909,2,350,0.0,0,0,1,0,548.0,False,False,False,False,False,True,True,False,False,False
2025,607,27,2,0.0,2,1,0,63495.86,0.0,0.6666666666666666,1,54,0.0,0,0,0,0,607.0,False,False,False,True,False,False,False,False,False,False
2025,653,38,8,102133.38,1,1,1,166520.96,0.6133328000703331,0.1111111111111111,2,304,51066.69,1,1,1,0,755.13338,False,False,False,True,False,False,True,False,False,False
2025,699,26,6,79932.41,1,0,0,150242.44,0.5320193014749929,0.1428571428571428,0,156,39966.205,0,1,1,0,778.93241,False,True,True,False,True,False,False,False,False,False
2025,693,40,0,120711.73,1,0,0,27345.18,4.414208127058331,1.0,0,0,60355.865,1,0,0,0,813.71173,True,False,True,False,True,False,True,False,False,False
2025,647,43,3,122717.53,2,1,1,87000.39,1.4105237858843405,0.5,2,129,40905.84333333333,1,0,0,0,769.71753,True,False,False,True,False,False,False,True,False,False
2025,478,36,3,92363.3,2,1,0,44912.7,2.056461614162272,0.5,1,108,30787.766666666663,0,0,0,0,570.3633,False,True,False,False,False,True,True,False,False,False
2025,705,40,5,203715.15,1,1,0,179978.68,1.1318786098519569,0.1666666666666666,1,200,101857.575,1,1,1,0,908.71515,False,True,False,False,True,False,True,False,False,False
2025,719,39,5,0.0,2,1,0,145759.7,0.0,0.3333333333333333,1,195,0.0,0,1,1,0,719.0,False,True,True,False,True,False,True,False,False,False
2025,726,34,9,0.0,2,0,0,14121.61,0.0,0.2,0,306,0.0,0,0,1,0,726.0,False,False,True,False,True,False,True,False,False,False
2025,626,21,1,0.0,2,1,0,66232.23,0.0,1.0,1,21,0.0,0,0,0,0,626.0,False,False,True,True,False,False,False,False,False,False
2025,552,49,4,0.0,1,1,1,190296.76,0.0,0.2,2,196,0.0,0,1,0,0,552.0,False,False,True,False,False,True,False,True,False,False
2025,807,31,1,93460.47,2,0,0,172782.69,0.5409102560548394,1.0,0,31,31153.49,0,1,0,0,900.46047,True,False,False,False,False,False,True,False,False,False
2025,621,34,6,0.0,2,1,1,99128.13,0.0,0.2857142857142857,2,204,0.0,0,0,1,0,621.0,False,False,True,True,False,False,True,False,False,False
2025,651,24,7,40224.7,1,1,1,178341.33,0.2255476868559472,0.125,2,168,20112.35,0,1,1,0,691.2247,True,False,False,True,False,False,False,False,False,False
2025,673,43,5,168069.73,1,1,1,146992.24,1.1433840767099224,0.1666666666666666,2,215,84034.865,1,1,1,0,841.06973,False,False,False,False,True,False,False,True,False,False
2025,652,36,1,0.0,2,1,1,151314.98,0.0,1.0,2,36,0.0,0,1,0,0,652.0,False,False,True,True,False,False,True,False,False,False
2025,584,47,7,130538.77,1,1,0,92915.84,1.4048989397400946,0.125,1,329,65269.385,1,0,1,0,714.53877,True,False,True,True,False,False,False,True,False,False
2025,756,37,3,132623.6,1,1,1,58974.0,2.2488105129292077,0.25,2,111,66311.8,1,0,0,0,888.6236,False,False,True,False,False,False,True,False,False,False
2025,670,35,3,103465.02,2,1,1,174627.06,0.5924879426593871,0.5,2,105,34488.340000000004,1,1,0,0,773.46502,False,False,False,False,True,False,True,False,False,False
2025,765,50,9,126547.8,1,1,1,79579.94,1.590177245958643,0.1,2,450,63273.9,1,0,1,0,891.5478,False,False,False,False,False,False,False,True,False,False
2025,528,30,2,128262.72,2,1,0,50771.16,2.526241152631678,0.6666666666666666,1,60,42754.24,1,0,0,0,656.26272,False,False,True,False,False,True,False,False,False,False
2025,701,40,5,169742.64,1,1,1,153537.55,1.1055375995149104,0.1666666666666666,2,200,84871.32,1,1,1,0,870.74264,False,False,True,False,True,False,True,False,False,False
2025,797,29,1,0.0,2,1,1,132975.39,0.0,1.0,2,29,0.0,0,1,0,0,797.0,False,False,False,False,False,False,False,False,False,False
2025,639,27,3,150795.81,1,0,1,85208.93,1.7696976162285312,0.25,1,81,75397.905,1,0,0,0,789.79581,True,False,True,True,False,False,False,False,False,False
2025,785,61,4,129855.72,2,1,0,170214.82,0.7628886668700947,0.4,1,244,43285.24,1,1,0,1,914.85572,False,True,False,False,False,False,False,False,False,True
2025,363,28,6,146098.43,3,1,0,100615.14,1.452037714823884,0.4285714285714285,1,168,36524.6075,1,1,1,0,509.09843,False,True,False,False,False,True,False,False,False,False
2025,764,24,7,0.0,2,1,0,186105.99,0.0,0.25,1,168,0.0,0,1,1,0,764.0,False,False,False,False,False,False,False,False,False,False
2025,676,43,2,0.0,1,1,1,55119.53,0.0,0.3333333333333333,2,86,0.0,0,0,0,0,676.0,False,False,False,False,True,False,False,True,False,False
2025,718,28,4,65643.3,1,1,0,28760.99,2.2822934018126007,0.2,1,112,32821.65,0,0,0,0,783.6433,True,False,True,False,True,False,False,False,False,False
2025,590,34,6,0.0,2,1,0,171021.44,0.0,0.2857142857142857,1,204,0.0,0,1,1,0,590.0,False,True,False,True,False,False,True,False,False,False
2025,584,38,9,104584.16,1,1,0,176678.72,0.5919420746195432,0.1,1,342,52292.08,1,1,1,0,688.58416,False,False,True,True,False,False,True,False,False,False
2025,645,41,7,0.0,1,0,1,28667.56,0.0,0.125,1,287,0.0,0,0,1,0,645.0,False,False,True,True,False,False,False,True,False,False
2025,772,30,6,99785.28,2,0,0,197238.03,0.5059104174260034,0.2857142857142857,0,180,33261.76,1,1,1,0,871.7852800000001,True,False,True,False,False,False,False,False,False,False
2025,399,46,2,127655.22,1,1,0,139994.68,0.9118511371208028,0.3333333333333333,1,92,63827.61,1,1,0,0,526.65522,True,False,True,False,False,True,False,True,False,False
2025,529,22,5,0.0,1,1,0,151169.83,0.0,0.1666666666666666,1,110,0.0,0,1,1,0,529.0,False,False,True,False,False,True,False,False,False,False
2025,463,35,2,101257.16,1,1,1,118113.64,0.8572786574128322,0.3333333333333333,2,70,50628.58,1,1,0,0,564.25716,False,False,True,False,False,True,True,False,False,False
2025,630,40,7,0.0,2,1,1,34453.17,0.0,0.25,2,280,0.0,0,0,1,0,630.0,False,False,False,True,False,False,True,False,False,False
2025,780,76,10,121313.88,1,0,1,64872.33,1.870011605693742,0.0909090909090909,1,760,60656.94,1,0,1,1,901.31388,False,False,True,False,False,False,False,False,False,True
2025,584,32,5,0.0,2,1,0,10956.82,0.0,0.3333333333333333,1,160,0.0,0,0,1,0,584.0,False,True,True,True,False,False,True,False,False,False
2025,752,30,4,81523.38,1,1,1,36885.85,2.210093298831427,0.2,2,120,40761.69,0,0,0,0,833.52338,True,False,True,False,False,False,False,False,False,False
2025,697,47,6,128252.66,1,1,1,168053.4,0.7631615714911363,0.1428571428571428,2,282,64126.33,1,1,1,0,825.25266,False,False,False,False,True,False,False,True,False,False
2025,850,32,7,0.0,2,0,0,155227.0,0.0,0.25,0,224,0.0,0,1,1,0,850.0,False,False,False,False,False,False,True,False,False,False
2025,711,51,7,0.0,3,1,0,38409.79,0.0,0.375,1,357,0.0,0,0,1,0,711.0,False,False,True,False,True,False,False,False,True,False
2025,452,32,5,0.0,2,0,1,75279.39,0.0,0.3333333333333333,1,160,0.0,0,0,1,0,452.0,False,False,False,False,False,True,True,False,False,False
2025,610,42,6,0.0,2,1,0,158302.59,0.0,0.2857142857142857,1,252,0.0,0,1,1,0,610.0,False,True,True,True,False,False,False,True,False,False
2025,694,22,4,0.0,2,1,1,11525.72,0.0,0.4,2,88,0.0,0,0,0,0,694.0,False,False,False,False,True,False,False,False,False,False
2025,579,33,6,0.0,1,1,0,94993.04,0.0,0.1428571428571428,1,198,0.0,0,0,1,0,579.0,False,True,True,False,False,True,True,False,False,False
2025,745,54,8,0.0,1,1,0,173912.29,0.0,0.1111111111111111,1,432,0.0,0,1,1,0,745.0,False,True,False,False,False,False,False,False,True,False
2025,572,33,5,0.0,1,0,1,41139.05,0.0,0.1666666666666666,1,165,0.0,0,0,1,0,572.0,False,False,True,False,False,True,True,False,False,False
2025,505,29,3,145541.56,2,1,1,58019.95,2.5084311787380247,0.5,2,87,48513.85333333333,1,0,0,0,650.54156,True,False,True,False,False,True,False,False,False,False
2025,706,23,5,0.0,1,0,0,164128.41,0.0,0.1666666666666666,0,115,0.0,0,1,1,0,706.0,False,False,False,False,True,False,False,False,False,False
2025,693,44,5,124601.58,2,1,1,46998.13,2.65114652122284,0.3333333333333333,2,220,41533.86,1,0,1,0,817.60158,True,False,True,False,True,False,False,True,False,False
2025,725,33,7,115182.84,2,1,1,177279.41,0.6497211959290933,0.25,2,231,38394.28,1,1,1,0,840.1828399999999,True,False,False,False,True,False,True,False,False,False
2025,791,37,2,163789.49,2,1,0,75832.53,2.159855805209121,0.6666666666666666,1,74,54596.496666666666,1,0,0,0,954.78949,False,False,True,False,False,False,True,False,False,False
2025,536,46,1,65733.41,1,1,0,61094.53,1.0759119366015812,0.5,1,46,32866.705,0,0,0,0,601.73341,False,False,True,False,False,True,False,True,False,False
2025,699,47,1,0.0,2,0,1,30117.44,0.0,1.0,1,47,0.0,0,0,0,0,699.0,False,True,True,False,True,False,False,True,False,False
2025,500,47,8,128486.11,1,1,0,179227.12,0.71688588821888,0.1111111111111111,1,376,64243.055,1,1,1,0,628.48611,False,True,False,False,False,True,False,True,False,False
2025,707,53,6,109663.47,1,1,1,52110.45,2.1044025833094264,0.1428571428571428,2,318,54831.735,1,0,1,0,816.66347,False,True,False,False,True,False,False,False,True,False
2025,531,42,6,88324.31,2,1,0,75248.75,1.173748882886654,0.2857142857142857,1,252,29441.436666666665,0,0,1,0,619.32431,True,False,False,False,False,True,False,True,False,False
2025,557,28,7,146445.24,2,1,0,184317.74,0.7945217073424005,0.25,1,196,48815.08,1,1,1,0,703.44524,False,False,False,False,False,True,False,False,False,False
2025,659,38,3,0.0,2,1,0,158553.1,0.0,0.5,1,114,0.0,0,1,0,0,659.0,False,False,False,True,False,False,True,False,False,False
2025,575,31,6,0.0,2,1,1,95686.42,0.0,0.2857142857142857,2,186,0.0,0,0,1,0,575.0,False,True,False,False,False,True,True,False,False,False
2025,775,36,2,109949.05,2,0,1,71682.54,1.53381166722514,0.6666666666666666,1,72,36649.68333333333,1,0,0,0,884.9490499999999,True,False,True,False,False,False,True,False,False,False
2025,772,30,4,78653.05,1,1,0,1790.48,43.90395092325898,0.2,1,120,39326.525,0,0,0,0,850.65305,False,True,True,False,False,False,False,False,False,False
2025,587,46,9,107850.82,1,1,0,139431.0,0.7735012048884045,0.1,1,414,53925.41,1,1,1,0,694.85082,True,False,True,True,False,False,False,True,False,False
2025,667,39,4,83765.35,2,1,0,118358.54,0.7077194622419115,0.4,1,156,27921.783333333336,0,1,0,0,750.76535,True,False,False,True,False,False,True,False,False,False
2025,771,66,7,143773.07,1,1,1,130827.88,1.0989398518125355,0.125,2,462,71886.535,1,1,1,1,914.77307,False,False,False,False,False,False,False,False,False,True
2025,523,63,6,116227.27,1,1,1,119404.63,0.9733818246258572,0.1428571428571428,2,378,58113.635,1,1,1,1,639.22727,True,False,True,False,False,True,False,False,False,True
2025,662,33,0,103471.52,1,1,1,162703.0,0.6359494542236208,1.0,2,0,51735.76,1,1,0,0,765.47152,True,False,True,True,False,False,True,False,False,False
2025,717,42,5,0.0,2,1,0,172665.21,0.0,0.3333333333333333,1,210,0.0,0,1,1,0,717.0,False,False,True,False,True,False,False,True,False,False
2025,746,24,3,137492.35,2,0,1,170142.09,0.808098348278499,0.5,1,72,45830.78333333333,1,1,0,0,883.49235,False,False,True,False,False,False,False,False,False,False
2025,569,28,7,0.0,2,1,0,73977.23,0.0,0.25,1,196,0.0,0,0,1,0,569.0,False,False,True,False,False,True,False,False,False,False
2025,579,36,9,129829.59,1,1,1,60906.12,2.131599556833421,0.1,2,324,64914.795,1,0,1,0,708.82959,False,False,True,False,False,True,True,False,False,False
2025,519,21,1,146329.57,2,1,1,194867.27,0.7509153234644101,1.0,2,21,48776.52333333334,1,1,0,0,665.32957,False,False,False,False,False,True,False,False,False,False
2025,696,30,4,114027.7,1,1,1,193716.56,0.5886286199351262,0.2,2,120,57013.85,1,1,0,0,810.0277,True,False,True,False,True,False,False,False,False,False
2025,693,25,6,146580.69,1,0,1,14633.35,10.016207757775373,0.1428571428571428,1,150,73290.345,1,0,1,0,839.58069,True,False,True,False,True,False,False,False,False,False
2025,587,38,0,132122.42,2,0,0,31730.32,4.163785811620822,2.0,0,0,44040.80666666667,1,0,0,0,719.12242,True,False,False,True,False,False,True,False,False,False
2025,626,44,10,81553.93,1,1,0,20063.63,4.064561868322516,0.0909090909090909,1,440,40776.965,0,0,1,0,707.55393,False,False,False,True,False,False,False,True,False,False
2025,666,66,7,0.0,2,1,1,99792.82,0.0,0.25,2,462,0.0,0,0,1,1,666.0,False,False,False,True,False,False,False,False,False,True
2025,512,24,6,0.0,2,1,0,37654.31,0.0,0.2857142857142857,1,144,0.0,0,0,1,0,512.0,False,False,True,False,False,True,False,False,False,False
2025,689,28,3,0.0,2,1,1,192449.02,0.0,0.5,2,84,0.0,0,1,0,0,689.0,False,True,False,False,True,False,False,False,False,False
2025,803,26,4,0.0,2,1,1,181208.47,0.0,0.4,2,104,0.0,0,1,0,0,803.0,False,False,False,False,False,False,False,False,False,False
2025,548,32,5,175214.71,1,1,1,155165.61,1.129203699172135,0.1666666666666666,2,160,87607.355,1,1,1,0,723.21471,True,False,True,False,False,True,True,False,False,False
2025,588,40,10,125534.51,1,1,0,121504.18,1.0331617960649908,0.0909090909090909,1,400,62767.255,1,1,1,0,713.53451,True,False,False,True,False,False,True,False,False,False
2025,693,68,4,97705.99,1,1,1,61569.07,1.5869072424312658,0.2,2,272,48852.995,1,0,0,1,790.70599,False,False,True,False,True,False,False,False,False,True
2025,499,55,4,126817.65,2,1,0,123269.71,1.028773582954134,0.4,1,220,42272.55,1,1,0,0,625.81765,True,False,False,False,False,True,False,False,True,False
2025,628,46,1,46870.43,4,1,0,31272.14,1.4987439700650462,2.0,1,46,9374.086,0,0,0,0,674.8704299999999,False,False,False,True,False,False,False,True,False,False
2025,624,46,3,0.0,2,1,1,62825.03,0.0,0.5,2,138,0.0,0,0,0,0,624.0,False,True,True,True,False,False,False,True,False,False
2025,733,42,9,120094.93,1,1,0,184056.45,0.6524861123524203,0.1,1,378,60047.465,1,1,1,0,853.09493,False,False,True,False,True,False,False,True,False,False
2025,628,38,3,0.0,2,1,1,48924.73,0.0,0.5,2,114,0.0,0,0,0,0,628.0,False,False,False,True,False,False,True,False,False,False
2025,633,33,3,0.0,2,1,0,191111.02,0.0,0.5,1,99,0.0,0,1,0,0,633.0,False,False,False,True,False,False,True,False,False,False
2025,559,36,1,104356.94,2,0,1,54184.06,1.9259356730434556,1.0,1,36,34785.64666666667,1,0,0,0,663.35694,True,False,False,False,False,True,True,False,False,False
2025,704,27,5,147004.34,1,1,0,64381.33,2.2833025769648287,0.1666666666666666,1,135,73502.17,1,0,1,0,851.00434,True,False,True,False,True,False,False,False,False,False
2025,744,38,6,73023.17,2,1,0,78770.86,0.9270210199429084,0.2857142857142857,1,228,24341.056666666667,0,0,1,0,817.0231699999999,True,False,True,False,False,False,True,False,False,False
2025,665,40,1,173432.55,1,0,1,116766.79,1.4852773183426695,0.5,1,40,86716.275,1,1,0,0,838.43255,False,True,False,True,False,False,True,False,False,False
2025,638,42,7,165679.92,1,0,0,32916.29,5.03321871271906,0.125,0,294,82839.96,1,0,1,0,803.67992,False,False,False,True,False,False,False,True,False,False
2025,837,31,9,104678.62,1,0,1,50972.6,2.0535849930159924,0.1,1,279,52339.31,1,0,1,0,941.67862,False,True,True,False,False,False,True,False,False,False
2025,534,55,8,116973.26,3,1,0,122066.5,0.958267024392242,0.3333333333333333,1,440,29243.315,1,1,1,0,650.97326,False,False,False,False,False,True,False,False,True,False
2025,548,36,3,0.0,1,1,0,65996.9,0.0,0.25,1,108,0.0,0,0,0,0,548.0,False,False,False,False,False,True,True,False,False,False
2025,837,38,2,126732.85,1,1,1,79577.38,1.592553781567305,0.3333333333333333,2,76,63366.425,1,0,0,0,963.73285,True,False,True,False,False,False,True,False,False,False
2025,658,44,6,148481.09,1,1,0,130529.13,1.1375234974484434,0.1428571428571428,1,264,74240.545,1,1,1,0,806.48109,False,False,False,True,False,False,False,True,False,False
2025,554,38,4,137654.05,2,1,1,172629.67,0.7973904636991792,0.4,2,152,45884.68333333333,1,1,0,0,691.65405,False,False,False,False,False,True,True,False,False,False
2025,724,30,7,115315.04,1,1,0,15216.53,7.577776419694917,0.125,1,210,57657.52,1,0,1,0,839.31504,True,False,True,False,True,False,False,False,False,False
2025,723,42,2,99095.73,1,1,1,17512.53,5.65823851616436,0.3333333333333333,2,84,49547.865,1,0,0,0,822.09573,False,False,True,False,True,False,False,True,False,False
2025,585,39,7,165610.41,2,0,0,131852.01,1.256022975888074,0.25,0,273,55203.47,1,1,1,0,750.61041,True,False,False,True,False,False,True,False,False,False
2025,474,33,5,0.0,2,1,0,181945.52,0.0,0.3333333333333333,1,165,0.0,0,1,1,0,474.0,False,False,True,False,False,True,True,False,False,False
2025,562,32,6,161628.66,1,1,0,91482.5,1.766752037252619,0.1428571428571428,1,192,80814.33,1,0,1,0,723.62866,False,True,True,False,False,True,True,False,False,False
2025,719,32,9,146605.27,1,1,1,77119.45,1.9009908526208028,0.1,2,288,73302.635,1,0,1,0,865.60527,False,False,True,False,True,False,True,False,False,False
2025,635,37,5,113488.68,1,1,0,95611.74,1.186961904867489,0.1666666666666666,1,185,56744.34,1,0,1,0,748.4886799999999,True,False,True,True,False,False,True,False,False,False
2025,743,42,7,77002.2,2,1,1,80428.42,0.9573884779972304,0.25,2,294,25667.4,0,0,1,0,820.0022,False,False,True,False,False,False,False,True,False,False
2025,681,67,7,0.0,2,0,1,163714.92,0.0,0.25,1,469,0.0,0,1,1,1,681.0,False,True,True,False,True,False,False,False,False,True
2025,521,39,6,0.0,2,0,1,27375.15,0.0,0.2857142857142857,1,234,0.0,0,0,1,0,521.0,False,False,False,False,False,True,True,False,False,False
2025,741,25,4,0.0,2,1,1,73873.65,0.0,0.4,2,100,0.0,0,0,0,0,741.0,False,True,True,False,False,False,False,False,False,False
2025,790,46,8,182364.53,1,0,0,139266.48,1.309455229605648,0.1111111111111111,0,368,91182.265,1,1,1,0,972.36453,False,True,True,False,False,False,False,True,False,False
2025,622,35,8,0.0,2,1,1,131772.51,0.0,0.2222222222222222,2,280,0.0,0,1,1,0,622.0,False,False,True,True,False,False,True,False,False,False
2025,669,45,7,149364.58,1,0,1,173454.07,0.8611139472602327,0.125,1,315,74682.29,1,1,1,0,818.3645799999999,False,False,True,True,False,False,False,True,False,False
2025,583,59,7,127450.14,1,0,1,67552.71,1.8866490086184755,0.125,1,413,63725.07,1,0,1,0,710.45014,False,False,True,True,False,False,False,False,True,False
2025,520,63,5,162278.32,1,1,1,34765.33,4.667686235504294,0.1666666666666666,2,315,81139.16,1,0,1,1,682.27832,False,True,False,False,False,True,False,False,False,True
2025,579,37,5,152212.88,2,0,0,120219.14,1.2661179732447492,0.3333333333333333,0,185,50737.62666666667,1,1,1,0,731.21288,False,True,True,False,False,True,True,False,False,False
2025,698,39,9,161993.89,1,0,0,90212.38,1.7956747657609105,0.1,0,351,80996.945,1,0,1,0,859.99389,False,True,False,False,True,False,True,False,False,False
2025,548,39,7,131468.44,1,1,0,164975.82,0.7968903752660526,0.125,1,273,65734.22,1,1,1,0,679.46844,False,True,True,False,False,True,True,False,False,False
2025,672,40,10,102980.44,1,1,0,1285.81,80.02769639651542,0.0909090909090909,1,400,51490.22,1,0,1,0,774.98044,True,False,True,False,True,False,True,False,False,False
2025,653,31,9,143321.97,1,1,0,83679.46,1.712729232128982,0.1,1,279,71660.985,1,0,1,0,796.32197,True,False,True,True,False,False,True,False,False,False
2025,734,37,2,130404.92,1,0,0,34548.74,3.774411037536028,0.3333333333333333,0,74,65202.46,1,0,0,0,864.40492,False,True,False,False,True,False,True,False,False,False
2025,794,41,7,0.0,2,1,1,74275.08,0.0,0.25,2,287,0.0,0,0,1,0,794.0,False,False,False,False,False,False,False,True,False,False
2025,641,30,2,87505.47,2,0,1,7278.57,12.020692156267472,0.6666666666666666,1,60,29168.49,0,0,0,0,728.5054700000001,False,False,True,True,False,False,False,False,False,False
2025,824,30,0,133634.02,1,1,1,162053.92,0.824621801053618,1.0,2,0,66817.01,1,1,0,0,957.63402,False,False,True,False,False,False,False,False,False,False
2025,534,33,3,151233.62,1,0,0,199336.63,0.758680736798165,0.25,0,99,75616.81,1,1,0,0,685.23362,False,True,False,False,False,True,True,False,False,False
2025,653,55,2,70263.83,1,0,1,62347.71,1.126949218355921,0.3333333333333333,1,110,35131.915,0,0,0,0,723.26383,False,True,True,True,False,False,False,False,True,False
2025,498,34,5,0.0,2,1,1,91711.66,0.0,0.3333333333333333,2,170,0.0,0,0,1,0,498.0,False,False,True,False,False,True,True,False,False,False
2025,683,30,10,57657.49,1,0,0,79240.9,0.727613674078991,0.0909090909090909,0,300,28828.745,0,0,1,0,740.65749,False,False,True,False,True,False,False,False,False,False
2025,618,42,8,153572.31,2,1,1,76679.6,2.0027531083481347,0.2222222222222222,2,336,51190.77,1,0,1,0,771.57231,True,False,True,True,False,False,False,True,False,False
2025,538,37,1,134752.08,1,1,0,162511.55,0.8291795310577552,0.5,1,37,67376.04,1,1,0,0,672.75208,False,False,True,False,False,True,True,False,False,False
2025,643,34,3,83132.09,1,1,1,21360.88,3.8916092591101528,0.25,2,102,41566.045,0,0,0,0,726.13209,False,True,True,True,False,False,True,False,False,False
2025,428,31,2,0.0,2,1,0,54487.43,0.0,0.6666666666666666,1,62,0.0,0,0,0,0,428.0,False,False,False,False,False,True,True,False,False,False
2025,593,32,9,134096.53,2,1,0,53931.05,2.4863977912947863,0.2,1,288,44698.84333333333,1,0,1,0,727.09653,True,False,False,True,False,False,True,False,False,False
2025,718,31,0,118100.59,2,1,0,103165.15,1.1447610480763313,2.0,1,0,39366.863333333335,1,1,0,0,836.10059,False,False,False,False,True,False,True,False,False,False
2025,811,52,10,76915.4,1,0,0,146359.81,0.525519092166817,0.0909090909090909,0,520,38457.7,0,1,1,0,887.9154,True,False,True,False,False,False,False,False,True,False
2025,823,46,3,81576.75,1,1,1,28370.95,2.8752606006989296,0.25,2,138,40788.375,0,0,0,0,904.57675,False,True,False,False,False,False,False,True,False,False
2025,645,49,2,0.0,2,0,0,10023.15,0.0,0.6666666666666666,0,98,0.0,0,0,0,0,645.0,False,True,True,True,False,False,False,True,False,False
2025,710,33,10,118327.17,2,1,1,192928.82,0.6133171637230574,0.1818181818181818,2,330,39442.39,1,1,1,0,828.32717,False,False,True,False,True,False,True,False,False,False
2025,591,30,8,124857.69,2,0,0,50485.7,2.4730808311892045,0.2222222222222222,0,240,41619.23,1,0,1,0,715.85769,False,True,True,True,False,False,False,False,False,False
2025,748,27,2,90971.85,1,1,1,131662.47,0.6909422180654968,0.3333333333333333,2,54,45485.925,0,1,0,0,838.97185,True,False,False,False,False,False,False,False,False,False
2025,850,37,7,153147.75,1,1,1,152235.3,1.0059870740421306,0.125,2,259,76573.875,1,1,1,0,1003.14775,False,False,False,False,False,False,True,False,False,False
2025,542,38,8,65942.26,1,1,1,68093.23,0.9683971755022416,0.1111111111111111,2,304,32971.13,0,0,1,0,607.94226,False,False,True,False,False,True,True,False,False,False
2025,809,38,3,0.0,2,1,1,80061.31,0.0,0.5,2,114,0.0,0,0,0,0,809.0,False,False,True,False,False,False,True,False,False,False
2025,675,54,2,0.0,1,1,0,149583.67,0.0,0.3333333333333333,1,108,0.0,0,1,0,0,675.0,False,False,True,False,True,False,False,False,True,False
2025,607,27,5,100912.19,1,0,0,7631.27,13.221779365771912,0.1666666666666666,0,135,50456.095,1,0,1,0,707.91219,False,True,False,True,False,False,False,False,False,False
2025,850,31,4,0.0,2,1,1,33082.81,0.0,0.4,2,124,0.0,0,0,0,0,850.0,False,False,False,False,False,False,True,False,False,False
2025,789,37,3,0.0,1,1,0,121883.87,0.0,0.25,1,111,0.0,0,1,0,0,789.0,False,False,True,False,False,False,True,False,False,False
2025,598,43,5,0.0,3,1,1,100722.72,0.0,0.5,2,215,0.0,0,1,1,0,598.0,False,False,False,True,False,False,False,True,False,False
2025,756,41,2,124439.49,2,0,1,47093.11,2.6423578235155096,0.6666666666666666,1,82,41479.83,1,0,0,0,880.43949,True,False,True,False,False,False,False,True,False,False
2025,687,47,7,0.0,2,1,1,177624.01,0.0,0.25,2,329,0.0,0,1,1,0,687.0,False,False,False,False,True,False,False,True,False,False
2025,724,40,6,0.0,2,0,0,106149.48,0.0,0.2857142857142857,0,240,0.0,0,1,1,0,724.0,False,False,True,False,True,False,True,False,False,False
2025,700,44,2,58781.76,1,1,0,16874.92,3.483173658087974,0.3333333333333333,1,88,29390.88,0,0,0,0,758.78176,False,False,False,False,True,False,False,True,False,False
2025,635,50,7,159453.64,2,0,0,54560.79,2.922441510808205,0.25,0,350,53151.21333333334,1,0,1,0,794.45364,False,True,True,True,False,False,False,True,False,False
2025,687,26,2,142721.52,1,1,1,153605.75,0.9291357313399312,0.3333333333333333,2,52,71360.76,1,1,0,0,829.72152,True,False,True,False,True,False,False,False,False,False
2025,613,46,8,167795.6,1,0,1,44390.38,3.779914028354154,0.1111111111111111,1,368,83897.8,1,0,1,0,780.7956,False,False,False,True,False,False,False,True,False,False
2025,781,38,3,128345.69,2,1,0,63218.85,2.0301486004791216,0.5,1,114,42781.89666666667,1,0,0,0,909.34569,False,False,False,False,False,False,True,False,False,False
2025,703,20,3,165260.98,1,1,1,41626.78,3.9699686123064937,0.25,2,60,82630.49,1,0,0,0,868.26098,False,True,True,False,True,False,False,False,False,False
2025,593,62,3,118233.81,1,0,1,24765.53,4.7739352262912895,0.25,1,186,59116.905,1,0,0,1,711.23381,True,False,False,True,False,False,False,False,False,True
2025,743,40,6,0.0,1,1,0,28280.8,0.0,0.1428571428571428,1,240,0.0,0,0,1,0,743.0,False,False,False,False,False,False,True,False,False,False
2025,640,46,8,0.0,2,1,0,89043.19,0.0,0.2222222222222222,1,368,0.0,0,0,1,0,640.0,False,True,False,True,False,False,False,True,False,False
2025,849,37,7,143452.74,2,1,1,17294.12,8.294405589553586,0.25,2,259,47817.58,1,0,1,0,992.45274,True,False,True,False,False,False,True,False,False,False
2025,778,38,3,145018.49,2,1,1,126702.41,1.1445508056965474,0.5,2,114,48339.496666666666,1,1,0,0,923.01849,False,False,True,False,False,False,True,False,False,False
2025,539,38,8,82407.51,1,1,0,13123.41,6.278949682309528,0.1111111111111111,1,304,41203.755,0,0,1,0,621.40751,True,False,False,False,False,True,True,False,False,False
